s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.5303940E+001, 1.0608038E+002,-3.5828181E+001,-5.3534176E+001,-1.4526979E+001, 2.9478570E-001, 0.0000000E+000, 0.0000000E+000, 2.1497606E+000, 2.4858325E+000, 1.9135331E-003, 1.9135331E-003
 4.5362560E+001, 1.1182606E+002,-3.7935512E+001,-5.3789749E+001,-1.4826929E+001, 2.8743946E-001, 0.0000000E+000, 0.0000000E+000, 5.4770336E+000, 5.5613078E+000, 1.9135331E-003, 1.9135331E-003
 4.5421722E+001, 1.0453167E+002,-3.4769401E+001,-5.3776489E+001,-1.5075066E+001, 2.8396974E-001, 0.0000000E+000, 0.0000000E+000, 2.1344484E+000, 1.1946819E+000, 1.9135331E-003, 1.9135331E-003
 4.5480885E+001, 9.0335697E+001,-3.0666657E+001,-5.3804605E+001,-1.5346770E+001, 2.8600223E-001, 0.0000000E+000, 0.0000000E+000,-8.4149622E+000,-9.1963319E+000, 1.9135331E-003, 1.9135331E-003
 4.5540043E+001, 8.8339876E+001,-3.0062754E+001,-5.3618543E+001,-1.5589383E+001, 2.9211428E-001, 0.0000000E+000, 0.0000000E+000,-1.0856838E+001,-1.0638689E+001, 1.9135331E-003, 1.9135331E-003
 4.5604530E+001, 9.2549887E+001,-3.1813820E+001,-5.3619589E+001,-1.5668214E+001, 2.9512111E-001, 0.0000000E+000, 0.0000000E+000,-8.3514017E+000,-8.2566146E+000, 1.9135331E-003, 1.9135331E-003
 4.5663097E+001, 9.3552200E+001,-3.2302520E+001,-5.3906910E+001,-1.5572797E+001, 2.9739201E-001, 0.0000000E+000, 0.0000000E+000,-7.9879214E+000,-7.9326351E+000, 1.9135331E-003, 1.9135331E-003
 4.5726871E+001, 9.7264427E+001,-3.3188934E+001,-5.4309913E+001,-1.5387196E+001, 2.9422585E-001, 0.0000000E+000, 0.0000000E+000,-5.6891022E+000,-5.3273894E+000, 1.9135331E-003, 1.9135331E-003
 4.5786228E+001, 1.0433830E+002,-3.5109762E+001,-5.4630536E+001,-1.5261899E+001, 2.8837335E-001, 0.0000000E+000, 0.0000000E+000,-9.5674464E-001,-3.7552716E-001, 1.9135331E-003, 1.9135331E-003
 4.5843052E+001, 1.0199784E+002,-3.4855813E+001,-5.4371543E+001,-1.5222377E+001, 2.8514500E-001, 0.0000000E+000, 0.0000000E+000,-9.5341963E-001,-2.1667451E+000, 1.9135331E-003, 1.9135331E-003
 4.5906189E+001, 9.0504457E+001,-3.0076463E+001,-5.4218702E+001,-1.5133983E+001, 2.8727848E-001, 0.0000000E+000, 0.0000000E+000,-8.6257309E+000,-8.6374124E+000, 1.9135331E-003, 1.9135331E-003
 4.5963009E+001, 9.0480853E+001,-3.0308399E+001,-5.4916997E+001,-1.5017888E+001, 2.8936235E-001, 0.0000000E+000, 0.0000000E+000,-9.4022103E+000,-9.4730690E+000, 1.9135331E-003, 1.9135331E-003
 4.6026146E+001, 9.5497866E+001,-3.2441679E+001,-5.6469403E+001,-1.4957935E+001, 2.9197966E-001, 0.0000000E+000, 0.0000000E+000,-8.3958859E+000,-8.0791710E+000, 1.9135331E-003, 1.9135331E-003
 4.6082970E+001, 1.0161437E+002,-3.4958221E+001,-5.7768738E+001,-1.4948370E+001, 2.9091347E-001, 0.0000000E+000, 0.0000000E+000,-5.8669102E+000,-5.7700450E+000, 1.9135331E-003, 1.9135331E-003
 4.6142948E+001, 1.0209437E+002,-3.4983807E+001,-5.8411193E+001,-1.4884723E+001, 2.8988865E-001, 0.0000000E+000, 0.0000000E+000,-5.9691500E+000,-5.8954616E+000, 1.9135331E-003, 1.9135331E-003
 4.6204502E+001, 1.0140785E+002,-3.5136298E+001,-5.8521571E+001,-1.4796756E+001, 2.9026889E-001, 0.0000000E+000, 0.0000000E+000,-6.3276333E+000,-6.7565047E+000, 1.9135331E-003, 1.9135331E-003
 4.6263748E+001, 9.9723599E+001,-3.3274774E+001,-5.8237216E+001,-1.4722953E+001, 2.9632267E-001, 0.0000000E+000, 0.0000000E+000,-6.7426994E+000,-6.2150206E+000, 1.9135331E-003, 1.9135331E-003
 4.6325424E+001, 1.1023527E+002,-3.6766463E+001,-5.7783979E+001,-1.4714184E+001, 3.0106936E-001, 0.0000000E+000, 0.0000000E+000, 8.6717222E-001, 1.2717156E+000, 1.9135331E-003, 1.9135331E-003
 4.6385727E+001, 1.1224341E+002,-3.8181315E+001,-5.7106891E+001,-1.4725185E+001, 3.0320329E-001, 0.0000000E+000, 0.0000000E+000, 2.5788251E+000, 2.5332223E+000, 1.9135331E-003, 1.9135331E-003
 4.6443130E+001, 1.1396338E+002,-3.9182886E+001,-5.6189752E+001,-1.4779062E+001, 2.9861915E-001, 0.0000000E+000, 0.0000000E+000, 3.9980389E+000, 4.1103019E+000, 1.9135331E-003, 1.9135331E-003
 4.6500534E+001, 1.1920491E+002,-4.1341496E+001,-5.5456596E+001,-1.4914941E+001, 2.8969433E-001, 0.0000000E+000, 0.0000000E+000, 7.5783112E+000, 7.7815693E+000, 1.9135331E-003, 1.9135331E-003
 4.6564316E+001, 1.0494569E+002,-3.5632226E+001,-5.4578818E+001,-1.5022984E+001, 2.8379832E-001, 0.0000000E+000, 0.0000000E+000, 1.5776155E+000,-4.5371388E-003, 1.9135331E-003, 1.9135331E-003
 4.6621719E+001, 9.0120882E+001,-2.9556270E+001,-5.4001353E+001,-1.5259516E+001, 2.8148652E-001, 0.0000000E+000, 0.0000000E+000,-7.9583284E+000,-8.4147707E+000, 1.9135331E-003, 1.9135331E-003
 4.6685501E+001, 8.5312059E+001,-2.8677459E+001,-5.3638760E+001,-1.5555212E+001, 2.8704830E-001, 0.0000000E+000, 0.0000000E+000,-1.1934051E+001,-1.2272324E+001, 1.9135331E-003, 1.9135331E-003
 4.6746731E+001, 8.4880586E+001,-2.8523089E+001,-5.3631560E+001,-1.5655477E+001, 2.9644758E-001, 0.0000000E+000, 0.0000000E+000,-1.2806568E+001,-1.2633092E+001, 1.9135331E-003, 1.9135331E-003
 4.6804260E+001, 9.1991521E+001,-3.1791934E+001,-5.3362006E+001,-1.5662844E+001, 3.0027476E-001, 0.0000000E+000, 0.0000000E+000,-8.7481384E+000,-8.5249876E+000, 1.9135331E-003, 1.9135331E-003
 4.6866001E+001, 9.8764751E+001,-3.4205770E+001,-5.3135102E+001,-1.5653113E+001, 2.9515278E-001, 0.0000000E+000, 0.0000000E+000,-4.4386121E+000,-3.9340823E+000, 1.9135331E-003, 1.9135331E-003
 4.6921844E+001, 1.0443812E+002,-3.5391366E+001,-5.2608518E+001,-1.5611549E+001, 2.8789691E-001, 0.0000000E+000, 0.0000000E+000, 7.5119320E-001, 1.1145826E+000, 1.9135331E-003, 1.9135331E-003
 4.6985649E+001, 1.1164186E+002,-3.7898562E+001,-5.1809573E+001,-1.5462164E+001, 2.8404822E-001, 0.0000000E+000, 0.0000000E+000, 6.5468624E+000, 6.7556136E+000, 1.9135331E-003, 1.9135331E-003
 4.7041466E+001, 1.0527763E+002,-3.5827538E+001,-5.0899389E+001,-1.5358721E+001, 2.8385151E-001, 0.0000000E+000, 0.0000000E+000, 4.4121899E+000, 3.4758284E+000, 1.9135331E-003, 1.9135331E-003
 4.7103619E+001, 9.3831103E+001,-3.1526243E+001,-5.0375675E+001,-1.5219302E+001, 2.8892590E-001, 0.0000000E+000, 0.0000000E+000,-2.6376754E+000,-3.0011906E+000, 1.9135331E-003, 1.9135331E-003
 4.7160591E+001, 9.6485305E+001,-3.2778369E+001,-5.0219656E+001,-1.4947383E+001, 2.9483297E-001, 0.0000000E+000, 0.0000000E+000,-1.8220845E+000,-1.1652709E+000, 1.9135331E-003, 1.9135331E-003
 4.7225544E+001, 1.0560934E+002,-3.6524935E+001,-5.0239562E+001,-1.4650915E+001, 2.9950839E-001, 0.0000000E+000, 0.0000000E+000, 4.4891132E+000, 4.4934354E+000, 1.9135331E-003, 1.9135331E-003
 4.7281944E+001, 9.8712575E+001,-3.4239296E+001,-5.0263774E+001,-1.4376402E+001, 3.0099233E-001, 0.0000000E+000, 0.0000000E+000, 1.0088638E+000, 1.3409504E-001, 1.9135331E-003, 1.9135331E-003
 4.7344616E+001, 9.5547245E+001,-3.2337619E+001,-5.0647279E+001,-1.4127183E+001, 3.0037459E-001, 0.0000000E+000, 0.0000000E+000,-1.7573648E+000,-1.2644615E+000, 1.9135331E-003, 1.9135331E-003
 4.7401020E+001, 1.0893986E+002,-3.6177782E+001,-5.1199159E+001,-1.3940560E+001, 2.9466591E-001, 0.0000000E+000, 0.0000000E+000, 6.9400834E+000, 7.9170290E+000, 1.9135331E-003, 1.9135331E-003
 4.7465130E+001, 1.1521918E+002,-3.8481953E+001,-5.1958755E+001,-1.3784357E+001, 2.8573758E-001, 0.0000000E+000, 0.0000000E+000, 1.1344266E+001, 1.1279853E+001, 1.9135331E-003, 1.9135331E-003
 4.7520302E+001, 1.0210604E+002,-3.3704744E+001,-5.2278944E+001,-1.3607749E+001, 2.8063488E-001, 0.0000000E+000, 0.0000000E+000, 4.2869872E+000, 2.7952374E+000, 1.9135331E-003, 1.9135331E-003
 4.7583393E+001, 8.5285219E+001,-2.7952740E+001,-5.2283428E+001,-1.3344844E+001, 2.8364898E-001, 0.0000000E+000, 0.0000000E+000,-7.5685298E+000,-8.0121449E+000, 1.9135331E-003, 1.9135331E-003
 4.7642879E+001, 8.6854552E+001,-2.8938129E+001,-5.2463239E+001,-1.3130161E+001, 2.9242990E-001, 0.0000000E+000, 0.0000000E+000,-7.4787402E+000,-7.3845466E+000, 1.9135331E-003, 1.9135331E-003
 4.7705669E+001, 9.0906526E+001,-3.1629242E+001,-5.3541817E+001,-1.3139955E+001, 3.0034432E-001, 0.0000000E+000, 0.0000000E+000,-7.1531642E+000,-7.1041439E+000, 1.9135331E-003, 1.9135331E-003
 4.7763832E+001, 9.9642004E+001,-3.4560453E+001,-5.4895578E+001,-1.3293418E+001, 2.9984610E-001, 0.0000000E+000, 0.0000000E+000,-3.6780377E+000,-2.8075984E+000, 1.9135331E-003, 1.9135331E-003
 4.7821999E+001, 1.0708800E+002,-3.7454056E+001,-5.5477944E+001,-1.3475323E+001, 2.9318685E-001, 0.0000000E+000, 0.0000000E+000, 8.6245539E-001, 9.7386200E-001, 1.9135331E-003, 1.9135331E-003
 4.7884396E+001, 1.0113834E+002,-3.3949832E+001,-5.5591201E+001,-1.3629531E+001, 2.8934924E-001, 0.0000000E+000, 0.0000000E+000,-1.5266643E+000,-1.7428769E+000, 1.9135331E-003, 1.9135331E-003
 4.7943005E+001, 1.0311598E+002,-3.3376159E+001,-5.5074176E+001,-1.3673071E+001, 2.8802268E-001, 0.0000000E+000, 0.0000000E+000, 1.0555972E+000, 1.2805930E+000, 1.9135331E-003, 1.9135331E-003
 4.8001610E+001, 1.0568536E+002,-3.5578134E+001,-5.4528302E+001,-1.3600796E+001, 2.8896866E-001, 0.0000000E+000, 0.0000000E+000, 2.2084195E+000, 2.2670931E+000, 1.9135331E-003, 1.9135331E-003
 4.8060215E+001, 1.1174098E+002,-3.7558335E+001,-5.4054591E+001,-1.3519039E+001, 2.8951045E-001, 0.0000000E+000, 0.0000000E+000, 6.5341547E+000, 6.8985214E+000, 1.9135331E-003, 1.9135331E-003
 4.8120811E+001, 1.1414405E+002,-3.8704851E+001,-5.3817763E+001,-1.3440500E+001, 2.8984719E-001, 0.0000000E+000, 0.0000000E+000, 8.8146380E+000, 8.4707807E+000, 1.9135331E-003, 1.9135331E-003
 4.8182991E+001, 1.0155293E+002,-3.4489419E+001,-5.3352774E+001,-1.3315134E+001, 2.9283042E-001, 0.0000000E+000, 0.0000000E+000, 1.6714386E+000, 6.8843194E-001, 1.9135331E-003, 1.9135331E-003
 4.8246326E+001, 9.4210164E+001,-3.1463129E+001,-5.3098565E+001,-1.3173603E+001, 2.9607691E-001, 0.0000000E+000, 0.0000000E+000,-3.4091031E+000,-3.2290558E+000, 1.9135331E-003, 1.9135331E-003
 4.8303329E+001, 1.0475643E+002,-3.4790132E+001,-5.3402979E+001,-1.2976677E+001, 2.9537292E-001, 0.0000000E+000, 0.0000000E+000, 2.7013299E+000, 3.8820186E+000, 1.9135331E-003, 1.9135331E-003
 4.8362232E+001, 1.1655105E+002,-3.8931759E+001,-5.3884934E+001,-1.2795027E+001, 2.9475910E-001, 0.0000000E+000, 0.0000000E+000, 1.1349076E+001, 1.1234092E+001, 1.9135331E-003, 1.9135331E-003
 4.8424931E+001, 1.0575685E+002,-3.5381526E+001,-5.4044604E+001,-1.2709260E+001, 2.9794040E-001, 0.0000000E+000, 0.0000000E+000, 4.8371982E+000, 3.9193988E+000, 1.9135331E-003, 1.9135331E-003
 4.8484524E+001, 9.7431028E+001,-3.2439598E+001,-5.3708190E+001,-1.2744104E+001, 3.0610415E-001, 0.0000000E+000, 0.0000000E+000,-1.0208439E+000,-1.1547582E+000, 1.9135331E-003, 1.9135331E-003
 4.8540558E+001, 9.9611314E+001,-3.3203695E+001,-5.3387499E+001,-1.2865492E+001, 3.0268477E-001, 0.0000000E+000, 0.0000000E+000, 4.6030796E-001, 4.5731416E-001, 1.9135331E-003, 1.9135331E-003
 4.8602802E+001, 1.0041929E+002,-3.4130251E+001,-5.3086793E+001,-1.2999883E+001, 2.9975385E-001, 0.0000000E+000, 0.0000000E+000, 7.3777314E-001, 5.0211221E-001, 1.9135331E-003, 1.9135331E-003
 4.8662632E+001, 9.5388663E+001,-3.2644035E+001,-5.2999855E+001,-1.3099245E+001, 3.0293134E-001, 0.0000000E+000, 0.0000000E+000,-2.7045512E+000,-3.0515408E+000, 1.9135331E-003, 1.9135331E-003
 4.8722458E+001, 8.8797956E+001,-3.0163338E+001,-5.3067648E+001,-1.3169274E+001, 3.0579102E-001, 0.0000000E+000, 0.0000000E+000,-6.7381623E+000,-7.2965130E+000, 1.9135331E-003, 1.9135331E-003
 4.8786942E+001, 8.9704193E+001,-3.0092384E+001,-5.3742850E+001,-1.3219233E+001, 3.0825123E-001, 0.0000000E+000, 0.0000000E+000,-7.3437962E+000,-7.0420233E+000, 1.9135331E-003, 1.9135331E-003
 4.8845440E+001, 1.0089262E+002,-3.4145918E+001,-5.4832972E+001,-1.3322043E+001, 3.1294409E-001, 0.0000000E+000, 0.0000000E+000,-2.1250270E+000,-1.0953670E+000, 1.9135331E-003, 1.9135331E-003
 4.8903938E+001, 1.1360757E+002,-3.9411613E+001,-5.5709217E+001,-1.3325522E+001, 3.1693407E-001, 0.0000000E+000, 0.0000000E+000, 5.0481918E+000, 5.4781531E+000, 1.9135331E-003, 1.9135331E-003
 4.8963539E+001, 1.2119737E+002,-4.1414029E+001,-5.6560690E+001,-1.3318708E+001, 3.1172090E-001, 0.0000000E+000, 0.0000000E+000, 1.0007964E+001, 1.0215663E+001, 1.9135331E-003, 1.9135331E-003
 4.9021370E+001, 1.1273796E+002,-3.8136582E+001,-5.6783548E+001,-1.3270351E+001, 3.0880519E-001, 0.0000000E+000, 0.0000000E+000, 5.9982965E+000, 4.8562808E+000, 1.9135331E-003, 1.9135331E-003
 4.9080837E+001, 1.0272807E+002,-3.4674045E+001,-5.6816471E+001,-1.3162812E+001, 3.1092993E-001, 0.0000000E+000, 0.0000000E+000,-1.1898188E+000,-1.6143312E+000, 1.9135331E-003, 1.9135331E-003
 4.9144341E+001, 1.0155924E+002,-3.4259015E+001,-5.6581385E+001,-1.3044901E+001, 3.1470172E-001, 0.0000000E+000, 0.0000000E+000,-2.2072232E+000,-2.0113561E+000, 1.9135331E-003, 1.9135331E-003
 4.9201500E+001, 1.0044617E+002,-3.4526248E+001,-5.5946566E+001,-1.3037062E+001, 3.1157739E-001, 0.0000000E+000, 0.0000000E+000,-2.1520831E+000,-2.7521312E+000, 1.9135331E-003, 1.9135331E-003
 4.9265003E+001, 9.5313251E+001,-3.1770562E+001,-5.5388360E+001,-1.3095236E+001, 3.0306835E-001, 0.0000000E+000, 0.0000000E+000,-4.6698091E+000,-4.6378391E+000, 1.9135331E-003, 1.9135331E-003
 4.9322163E+001, 9.7297706E+001,-3.2131172E+001,-5.5032686E+001,-1.3187605E+001, 2.9878343E-001, 0.0000000E+000, 0.0000000E+000,-2.7701549E+000,-2.7549736E+000, 1.9135331E-003, 1.9135331E-003
 4.9385033E+001, 9.3595631E+001,-3.0909374E+001,-5.5078800E+001,-1.3316684E+001, 2.9974372E-001, 0.0000000E+000, 0.0000000E+000,-5.0095714E+000,-5.4094837E+000, 1.9135331E-003, 1.9135331E-003
 4.9440918E+001, 9.1044349E+001,-3.0778601E+001,-5.5432938E+001,-1.3446490E+001, 3.0293866E-001, 0.0000000E+000, 0.0000000E+000,-8.1714292E+000,-8.3107419E+000, 1.9135331E-003, 1.9135331E-003
 4.9503792E+001, 9.6627944E+001,-3.2565926E+001,-5.5552595E+001,-1.3552869E+001, 3.0376846E-001, 0.0000000E+000, 0.0000000E+000,-5.4561890E+000,-4.7396784E+000, 1.9135331E-003, 1.9135331E-003
 4.9566662E+001, 1.0597393E+002,-3.5992136E+001,-5.5054132E+001,-1.3614449E+001, 2.9651223E-001, 0.0000000E+000, 0.0000000E+000, 7.6288635E-001, 1.6097248E+000, 1.9135331E-003, 1.9135331E-003
 4.9622547E+001, 1.1425698E+002,-3.9292140E+001,-5.4125151E+001,-1.3600550E+001, 2.8600370E-001, 0.0000000E+000, 0.0000000E+000, 7.8046789E+000, 7.5251426E+000, 1.9135331E-003, 1.9135331E-003
 4.9685421E+001, 9.7861951E+001,-3.2972818E+001,-5.2621323E+001,-1.3495622E+001, 2.8403566E-001, 0.0000000E+000, 0.0000000E+000, 5.2544489E-001,-9.4377513E-001, 1.9135331E-003, 1.9135331E-003
 4.9741306E+001, 8.3422429E+001,-2.7541141E+001,-5.1486476E+001,-1.3299015E+001, 2.8865066E-001, 0.0000000E+000, 0.0000000E+000,-8.2199250E+000,-8.6155529E+000, 1.9135331E-003, 1.9135331E-003
 4.9804176E+001, 8.4893592E+001,-2.7905521E+001,-5.0608734E+001,-1.3142817E+001, 2.8902425E-001, 0.0000000E+000, 0.0000000E+000,-6.6255598E+000,-6.4744571E+000, 1.9135331E-003, 1.9135331E-003
 4.9860764E+001, 8.5219151E+001,-2.8940185E+001,-5.0059971E+001,-1.3064083E+001, 2.8772062E-001, 0.0000000E+000, 0.0000000E+000,-6.6297095E+000,-6.5573672E+000, 1.9135331E-003, 1.9135331E-003
 4.9922237E+001, 9.2540000E+001,-3.1356838E+001,-4.9593033E+001,-1.3090553E+001, 2.9022022E-001, 0.0000000E+000, 0.0000000E+000,-2.4611819E+000,-1.2102034E+000, 1.9135331E-003, 1.9135331E-003
 4.9983711E+001, 1.0737554E+002,-3.6458826E+001,-4.9005598E+001,-1.3174482E+001, 2.8375907E-001, 0.0000000E+000, 0.0000000E+000, 8.5677716E+000, 9.0203964E+000, 1.9135331E-003, 1.9135331E-003
 5.0048260E+001, 9.7605094E+001,-3.3058256E+001,-4.8905607E+001,-1.3155467E+001, 2.8461791E-001, 0.0000000E+000, 0.0000000E+000, 4.2150797E+000, 2.7703819E+000, 1.9135331E-003, 1.9135331E-003
 5.0106323E+001, 8.4025561E+001,-2.8158824E+001,-4.8788544E+001,-1.3078008E+001, 2.8978832E-001, 0.0000000E+000, 0.0000000E+000,-5.0002709E+000,-5.7100275E+000, 1.9135331E-003, 1.9135331E-003
 5.0165092E+001, 8.4274136E+001,-2.8046700E+001,-4.8571268E+001,-1.3027998E+001, 2.9608922E-001, 0.0000000E+000, 0.0000000E+000,-5.6737587E+000,-5.0757411E+000, 1.9135331E-003, 1.9135331E-003
 5.0221657E+001, 9.4014652E+001,-3.1718587E+001,-4.8351050E+001,-1.2988671E+001, 3.0094770E-001, 0.0000000E+000, 0.0000000E+000, 3.4359903E-001, 1.2572908E+000, 1.9135331E-003, 1.9135331E-003
 5.0286304E+001, 1.0354129E+002,-3.5727775E+001,-4.8309629E+001,-1.2950465E+001, 3.0485712E-001, 0.0000000E+000, 0.0000000E+000, 6.3772385E+000, 6.8582730E+000, 1.9135331E-003, 1.9135331E-003
 5.0342869E+001, 1.2334212E+002,-4.1687197E+001,-4.8610802E+001,-1.3004121E+001, 2.9844606E-001, 0.0000000E+000, 0.0000000E+000, 1.7525816E+001, 2.0338448E+001, 1.9135331E-003, 1.9135331E-003
 5.0401428E+001, 1.3907055E+002,-4.8620286E+001,-4.9004082E+001,-1.3071251E+001, 2.9011992E-001, 0.0000000E+000, 0.0000000E+000, 2.9350520E+001, 2.8665052E+001, 1.9135331E-003, 1.9135331E-003
 5.0464214E+001, 1.1391016E+002,-3.8356557E+001,-4.9552324E+001,-1.2942634E+001, 2.9181073E-001, 0.0000000E+000, 0.0000000E+000, 1.5613748E+001, 1.3350458E+001, 1.9135331E-003, 1.9135331E-003
 5.0525055E+001, 9.1712770E+001,-3.0206227E+001,-4.9959791E+001,-1.2737984E+001, 2.9720207E-001, 0.0000000E+000, 0.0000000E+000,-6.1579035E-002,-8.9402924E-001, 1.9135331E-003, 1.9135331E-003
 5.0580364E+001, 8.3091438E+001,-2.7046075E+001,-5.0370618E+001,-1.2581325E+001, 2.9986985E-001, 0.0000000E+000, 0.0000000E+000,-6.2669884E+000,-6.6067099E+000, 1.9135331E-003, 1.9135331E-003
 5.0643143E+001, 8.5949676E+001,-2.9142033E+001,-5.0766779E+001,-1.2439903E+001, 3.0200083E-001, 0.0000000E+000, 0.0000000E+000,-6.5040382E+000,-6.0970381E+000, 1.9135331E-003, 1.9135331E-003
 5.0703373E+001, 1.0089572E+002,-3.5046917E+001,-5.1107842E+001,-1.2354917E+001, 2.9846025E-001, 0.0000000E+000, 0.0000000E+000, 1.4730957E+000, 2.6845074E+000, 1.9135331E-003, 1.9135331E-003
 5.0760262E+001, 1.1246943E+002,-3.9017854E+001,-5.1299519E+001,-1.2279025E+001, 2.9377041E-001, 0.0000000E+000, 0.0000000E+000, 9.9428779E+000, 1.0166800E+001, 1.9135331E-003, 1.9135331E-003
 5.0823391E+001, 1.0760828E+002,-3.6720678E+001,-5.1326208E+001,-1.2364909E+001, 2.8762296E-001, 0.0000000E+000, 0.0000000E+000, 8.3726138E+000, 7.4841128E+000, 1.9135331E-003, 1.9135331E-003
 5.0885143E+001, 9.5538590E+001,-3.1440217E+001,-5.1196409E+001,-1.2684373E+001, 2.8443312E-001, 0.0000000E+000, 0.0000000E+000, 1.1313009E+000, 5.0202436E-001, 1.9135331E-003, 1.9135331E-003
 5.0941113E+001, 9.2060413E+001,-3.0448552E+001,-5.0960560E+001,-1.2924051E+001, 2.8747705E-001, 0.0000000E+000, 0.0000000E+000,-1.7955421E+000,-1.9852730E+000, 1.9135331E-003, 1.9135331E-003
 5.1005760E+001, 9.0347422E+001,-3.0238968E+001,-5.0612084E+001,-1.2922748E+001, 2.9253058E-001, 0.0000000E+000, 0.0000000E+000,-3.2130742E+000,-3.1338469E+000, 1.9135331E-003, 1.9135331E-003
 5.1066711E+001, 9.6092061E+001,-3.2450191E+001,-4.9929135E+001,-1.2752284E+001, 2.9535797E-001, 0.0000000E+000, 0.0000000E+000, 8.7329239E-001, 1.2558087E+000, 1.9135331E-003, 1.9135331E-003
 5.1120892E+001, 1.0434510E+002,-3.5601414E+001,-4.9448165E+001,-1.2650613E+001, 2.9557807E-001, 0.0000000E+000, 0.0000000E+000, 6.3430468E+000, 6.9404902E+000, 1.9135331E-003, 1.9135331E-003
 5.1181843E+001, 1.1064748E+002,-3.7183573E+001,-4.9037846E+001,-1.2717452E+001, 2.8943830E-001, 0.0000000E+000, 0.0000000E+000, 1.1356231E+001, 1.1998045E+001, 1.9135331E-003, 1.9135331E-003
 5.1241405E+001, 1.1807207E+002,-3.9681430E+001,-4.8897777E+001,-1.2865051E+001, 2.8217415E-001, 0.0000000E+000, 0.0000000E+000, 1.7009436E+001, 1.6909984E+001, 1.9135331E-003, 1.9135331E-003
 5.1302193E+001, 1.0964136E+002,-3.7040904E+001,-4.8621139E+001,-1.2941579E+001, 2.8212176E-001, 0.0000000E+000, 0.0000000E+000, 1.2419011E+001, 1.1319854E+001, 1.9135331E-003, 1.9135331E-003
 5.1362976E+001, 9.1004301E+001,-3.0625354E+001,-4.8473270E+001,-1.2898855E+001, 2.8850810E-001, 0.0000000E+000, 0.0000000E+000, 3.1565187E-001,-7.0467026E-001, 1.9135331E-003, 1.9135331E-003
 5.1423763E+001, 8.3047234E+001,-2.7793143E+001,-4.8458542E+001,-1.2881865E+001, 2.9540057E-001, 0.0000000E+000, 0.0000000E+000,-5.4736588E+000,-5.7909151E+000, 1.9135331E-003, 1.9135331E-003
 5.1481510E+001, 8.8212750E+001,-2.9621847E+001,-4.8505019E+001,-1.2878848E+001, 2.9745902E-001, 0.0000000E+000, 0.0000000E+000,-3.6555318E+000,-2.4955057E+000, 1.9135331E-003, 1.9135331E-003
 5.1541687E+001, 1.0944879E+002,-3.7622118E+001,-4.8089851E+001,-1.2989867E+001, 2.9066980E-001, 0.0000000E+000, 0.0000000E+000, 9.7298381E+000, 1.1037622E+001, 1.9135331E-003, 1.9135331E-003
 5.1607216E+001, 1.1274844E+002,-3.8550166E+001,-4.7209414E+001,-1.3202817E+001, 2.8382158E-001, 0.0000000E+000, 0.0000000E+000, 1.4798269E+001, 1.4069860E+001, 1.9135331E-003, 1.9135331E-003
 5.1666054E+001, 9.5404965E+001,-3.1882741E+001,-4.6416441E+001,-1.3365716E+001, 2.8777695E-001, 0.0000000E+000, 0.0000000E+000, 5.4450956E+000, 4.0278450E+000, 1.9135331E-003, 1.9135331E-003
 5.1724895E+001, 8.8511224E+001,-2.9518211E+001,-4.6147966E+001,-1.3343208E+001, 2.9610762E-001, 0.0000000E+000, 0.0000000E+000,-2.8270120E-001,-2.0205310E-001, 1.9135331E-003, 1.9135331E-003
 5.1782795E+001, 9.2942002E+001,-3.1009058E+001,-4.6062305E+001,-1.3325089E+001, 3.0458617E-001, 0.0000000E+000, 0.0000000E+000, 2.4557993E+000, 2.8501361E+000, 1.9135331E-003, 1.9135331E-003
 5.1845089E+001, 9.8868609E+001,-3.3392272E+001,-4.6137072E+001,-1.3345200E+001, 3.0485294E-001, 0.0000000E+000, 0.0000000E+000, 5.5245322E+000, 6.2989177E+000, 1.9135331E-003, 1.9135331E-003
 5.1904034E+001, 1.1121385E+002,-3.8091839E+001,-4.6219604E+001,-1.3390262E+001, 2.9403715E-001, 0.0000000E+000, 0.0000000E+000, 1.2910546E+001, 1.3806183E+001, 1.9135331E-003, 1.9135331E-003
 5.1962978E+001, 1.1710943E+002,-4.0179754E+001,-4.6343888E+001,-1.3413185E+001, 2.8498837E-001, 0.0000000E+000, 0.0000000E+000, 1.7726996E+001, 1.7457586E+001, 1.9135331E-003, 1.9135331E-003
 5.2025890E+001, 1.0849073E+002,-3.5646234E+001,-4.6125405E+001,-1.3275948E+001, 2.7988118E-001, 0.0000000E+000, 0.0000000E+000, 1.4692730E+001, 1.3723025E+001, 1.9135331E-003, 1.9135331E-003
 5.2084545E+001, 9.0663952E+001,-3.0156546E+001,-4.5671648E+001,-1.3073212E+001, 2.8196151E-001, 0.0000000E+000, 0.0000000E+000, 3.3294256E+000, 2.0445077E+000, 1.9135331E-003, 1.9135331E-003
 5.2143204E+001, 7.9133566E+001,-2.6567291E+001,-4.5125674E+001,-1.2795879E+001, 2.8827547E-001, 0.0000000E+000, 0.0000000E+000,-4.6577125E+000,-5.0670028E+000, 1.9135331E-003, 1.9135331E-003
