s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.5744062E+001, 2.1877674E+002,-8.4576691E+001,-1.3324864E+002,-7.5487154E-001, 3.5398572E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2937652E+000, 3.7364041E+000, 5.5497977E-003, 5.5497977E-003
 2.5771976E+001, 2.2132684E+002,-8.6327386E+001,-1.2773956E+002,-6.8136955E-001, 3.5575785E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8839709E+000, 1.0136102E+001, 5.5497977E-003, 5.5497977E-003
 2.5801073E+001, 2.3374907E+002,-9.1786854E+001,-1.3189336E+002,-6.9814014E-001, 3.4791904E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3247722E+000, 1.2849911E+001, 5.5497977E-003, 5.5497977E-003
 2.5830168E+001, 2.3792387E+002,-9.3692589E+001,-1.3641300E+002,-6.1352212E-001, 3.7071119E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9914630E+000, 1.0911877E+001, 5.5497977E-003, 5.5497977E-003
 2.5862497E+001, 2.3741356E+002,-9.4181886E+001,-1.2954298E+002,-5.6034797E-001, 3.7253068E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1097090E+001, 1.6853644E+001, 5.5497977E-003, 5.5497977E-003
 2.5891268E+001, 2.4228423E+002,-9.4931591E+001,-1.1529328E+002,-5.0135145E-001, 3.5098029E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7048515E+001, 3.5067818E+001, 5.5497977E-003, 5.5497977E-003
 2.5920343E+001, 2.4298954E+002,-9.6182288E+001,-1.0581896E+002,-4.6739722E-001, 3.5750560E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8923660E+001, 4.4095946E+001, 5.5497977E-003, 5.5497977E-003
 2.5953197E+001, 2.3247421E+002,-9.1672153E+001,-1.0160266E+002,-4.5715541E-001, 3.5775886E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8258746E+001, 4.2319838E+001, 5.5497977E-003, 5.5497977E-003
 2.5981342E+001, 2.2944453E+002,-8.9081666E+001,-1.0109505E+002,-3.9405216E-001, 3.3315450E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6569146E+001, 4.2205308E+001, 5.5497977E-003, 5.5497977E-003
 2.6010286E+001, 2.2948079E+002,-9.1068432E+001,-1.0397599E+002,-3.6564769E-001, 3.3528215E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2703960E+001, 3.7423540E+001, 5.5497977E-003, 5.5497977E-003
 2.6043148E+001, 2.3474611E+002,-9.2005492E+001,-1.0919423E+002,-3.2914191E-001, 3.5294448E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0335576E+001, 3.6746685E+001, 5.5497977E-003, 5.5497977E-003
 2.6070688E+001, 2.4065023E+002,-9.3342936E+001,-1.1625900E+002,-3.4427243E-001, 3.6145957E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7318684E+001, 3.4318627E+001, 5.5497977E-003, 5.5497977E-003
 2.6101671E+001, 2.4004021E+002,-9.4219536E+001,-1.2124419E+002,-3.8367960E-001, 3.4966128E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2871302E+001, 2.7689410E+001, 5.5497977E-003, 5.5497977E-003
 2.6132654E+001, 2.2904012E+002,-8.9787015E+001,-1.1828010E+002,-4.1867733E-001, 3.5589610E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9552462E+001, 2.4113286E+001, 5.5497977E-003, 5.5497977E-003
 2.6160196E+001, 2.2171204E+002,-8.6101083E+001,-1.1613517E+002,-4.6942977E-001, 3.4864779E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7293279E+001, 2.2492829E+001, 5.5497977E-003, 5.5497977E-003
 2.6192211E+001, 2.2959727E+002,-8.8657802E+001,-1.2391545E+002,-5.1513202E-001, 3.5738287E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3894189E+001, 2.0082716E+001, 5.5497977E-003, 5.5497977E-003
 2.6222507E+001, 2.3649700E+002,-9.2645140E+001,-1.3652040E+002,-5.6258883E-001, 3.4150689E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6643165E+000, 1.0183938E+001, 5.5497977E-003, 5.5497977E-003
 2.6253937E+001, 2.3288597E+002,-8.9430180E+001,-1.5817907E+002,-7.0577540E-001, 3.2528641E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7168885E+001,-1.2176187E+001, 5.5497977E-003, 5.5497977E-003
 2.6280775E+001, 2.2793489E+002,-8.7175139E+001,-1.8183869E+002,-9.0446993E-001, 3.5373610E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2529202E+001,-3.8446040E+001, 5.5497977E-003, 5.5497977E-003
 2.6312235E+001, 2.1483171E+002,-8.1622754E+001,-1.8629850E+002,-9.9878319E-001, 3.4366613E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5875140E+001,-5.0651659E+001, 5.5497977E-003, 5.5497977E-003
 2.6340733E+001, 2.1446971E+002,-8.0233656E+001,-1.7434787E+002,-1.0325217E+000, 3.4242709E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5328170E+001,-3.7720069E+001, 5.5497977E-003, 5.5497977E-003
 2.6370485E+001, 2.2012468E+002,-8.4764581E+001,-1.6513241E+002,-9.6731212E-001, 3.5229511E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3354250E+001,-2.7216666E+001, 5.5497977E-003, 5.5497977E-003
 2.6402899E+001, 2.1976203E+002,-8.4715621E+001,-1.6658214E+002,-9.0743242E-001, 3.4493824E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5421023E+001,-2.8993779E+001, 5.5497977E-003, 5.5497977E-003
 2.6431709E+001, 2.2192535E+002,-8.4968364E+001,-1.6401131E+002,-7.4397202E-001, 3.3494919E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0420450E+001,-2.4448800E+001, 5.5497977E-003, 5.5497977E-003
 2.6460522E+001, 2.2073645E+002,-8.5477301E+001,-1.5425840E+002,-6.2512986E-001, 3.2824632E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2117563E+001,-1.6341919E+001, 5.5497977E-003, 5.5497977E-003
 2.6492935E+001, 2.2114746E+002,-8.5982375E+001,-1.4589587E+002,-6.1302948E-001, 3.1689760E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3937116E+001,-8.1748387E+000, 5.5497977E-003, 5.5497977E-003
 2.6521746E+001, 2.1956342E+002,-8.5899603E+001,-1.3778124E+002,-5.8472704E-001, 3.3099406E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8694312E+000,-1.3922032E+000, 5.5497977E-003, 5.5497977E-003
 2.6550558E+001, 2.0638184E+002,-8.0850289E+001,-1.2768228E+002,-6.0026807E-001, 3.2589842E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6597256E+000, 5.0798154E-001, 5.5497977E-003, 5.5497977E-003
 2.6580448E+001, 2.0472752E+002,-7.9428894E+001,-1.1950196E+002,-5.6675777E-001, 3.2613701E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4849662E+000, 8.4912803E+000, 5.5497977E-003, 5.5497977E-003
 2.6610397E+001, 2.0384536E+002,-8.0264583E+001,-1.0909222E+002,-5.2466714E-001, 3.3313774E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2578899E+001, 1.7295271E+001, 5.5497977E-003, 5.5497977E-003
 2.6641771E+001, 2.0575552E+002,-8.1622838E+001,-9.6457984E+001,-4.8274534E-001, 3.3613379E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7852880E+001, 3.0553294E+001, 5.5497977E-003, 5.5497977E-003
 2.6673145E+001, 2.0469591E+002,-8.1835217E+001,-8.7938617E+001,-4.2474356E-001, 3.3171930E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4045122E+001, 3.7814522E+001, 5.5497977E-003, 5.5497977E-003
 2.6702166E+001, 2.0375742E+002,-8.0795628E+001,-8.4124380E+001,-3.9308381E-001, 3.4516422E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9104858E+001, 4.1895970E+001, 5.5497977E-003, 5.5497977E-003
 2.6732363E+001, 2.0568925E+002,-8.1575553E+001,-8.2385572E+001,-4.3875442E-001, 3.5240438E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9881793E+001, 4.4813414E+001, 5.5497977E-003, 5.5497977E-003
 2.6762560E+001, 2.1789414E+002,-8.6808020E+001,-8.9054820E+001,-4.8473160E-001, 3.6565890E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0223481E+001, 4.5203156E+001, 5.5497977E-003, 5.5497977E-003
 2.6792757E+001, 2.2758334E+002,-9.0515431E+001,-1.0894936E+002,-5.5157756E-001, 3.4776710E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5336823E+001, 3.1044649E+001, 5.5497977E-003, 5.5497977E-003
 2.6823387E+001, 2.4396888E+002,-9.7487787E+001,-1.4207477E+002,-6.3637035E-001, 3.6004679E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3355011E+000, 7.3704233E+000, 5.5497977E-003, 5.5497977E-003
 2.6852505E+001, 2.4634899E+002,-9.6175958E+001,-1.8260714E+002,-7.6526751E-001, 3.5540815E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6434134E+001,-2.9645300E+001, 5.5497977E-003, 5.5497977E-003
 2.6882328E+001, 2.4804140E+002,-9.6575550E+001,-2.1841630E+002,-1.0005790E+000, 3.4367206E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0976923E+001,-6.4514300E+001, 5.5497977E-003, 5.5497977E-003
 2.6912153E+001, 2.3905259E+002,-9.1519731E+001,-2.3165335E+002,-1.1591046E+000, 3.1817658E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8138271E+001,-8.2097831E+001, 5.5497977E-003, 5.5497977E-003
 2.6941977E+001, 2.3179860E+002,-8.7532983E+001,-2.2542124E+002,-1.1349008E+000, 3.1933008E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6420054E+001,-7.9097227E+001, 5.5497977E-003, 5.5497977E-003
 2.6972269E+001, 2.2243007E+002,-8.4115547E+001,-1.9541616E+002,-9.4584656E-001, 3.2547225E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2295030E+001,-5.4792759E+001, 5.5497977E-003, 5.5497977E-003
 2.7000492E+001, 2.0591366E+002,-7.8940303E+001,-1.5790070E+002,-7.2738470E-001, 3.2001542E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4816449E+001,-2.8454569E+001, 5.5497977E-003, 5.5497977E-003
 2.7033363E+001, 1.9925638E+002,-7.6302960E+001,-1.3716629E+002,-7.0011905E-001, 3.3406782E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8557943E+001,-1.1572311E+001, 5.5497977E-003, 5.5497977E-003
 2.7062300E+001, 2.0229075E+002,-7.8339799E+001,-1.1915918E+002,-6.2252431E-001, 3.2502135E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5271516E-001, 7.4194542E+000, 5.5497977E-003, 5.5497977E-003
 2.7093164E+001, 2.0670477E+002,-8.0385986E+001,-9.7040559E+001,-5.6266959E-001, 3.4669125E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4919894E+001, 3.2182468E+001, 5.5497977E-003, 5.5497977E-003
 2.7121458E+001, 2.1526056E+002,-8.4955206E+001,-7.8415873E+001,-4.9856719E-001, 3.5592573E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6716151E+001, 5.4950171E+001, 5.5497977E-003, 5.5497977E-003
 2.7151144E+001, 2.2452380E+002,-8.7599662E+001,-6.7366420E+001,-4.2532257E-001, 3.3820881E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4332224E+001, 7.2514480E+001, 5.5497977E-003, 5.5497977E-003
 2.7181032E+001, 2.2620275E+002,-8.8998382E+001,-6.5161333E+001,-3.7812608E-001, 3.2556816E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8650093E+001, 7.4920596E+001, 5.5497977E-003, 5.5497977E-003
 2.7212410E+001, 2.1306738E+002,-8.5071323E+001,-8.1136996E+001,-4.6052833E-001, 3.8075866E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7386968E+001, 4.6779292E+001, 6.1856862E-004, 6.1856862E-004
 2.7240341E+001, 1.9188359E+002,-7.7759175E+001,-9.7975739E+001,-5.7421165E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3908058E+001, 1.5574465E+001, 0.0000000E+000, 0.0000000E+000
 2.7274239E+001, 1.4783583E+002,-6.2316557E+001,-1.2178345E+002,-6.8776114E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4898411E+001,-3.6951937E+001, 0.0000000E+000, 0.0000000E+000
 2.7302864E+001, 1.0945359E+002,-4.6220638E+001,-1.3871766E+002,-8.0590497E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2874249E+001,-7.6290617E+001, 0.0000000E+000, 0.0000000E+000
 2.7332853E+001, 8.3980503E+001,-3.4726823E+001,-1.5090763E+002,-8.3381414E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9151019E+001,-1.0248776E+002, 0.0000000E+000, 0.0000000E+000
 2.7362841E+001, 6.0435681E+001,-2.4557432E+001,-1.5634066E+002,-9.6282009E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1840350E+002,-1.2142523E+002, 0.0000000E+000, 0.0000000E+000
 2.7392830E+001, 3.6962246E+001,-1.4308736E+001,-1.4790013E+002,-1.0212660E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2464311E+002,-1.2626789E+002, 0.0000000E+000, 0.0000000E+000
 2.7425066E+001, 1.9189964E+001,-6.5351048E+000,-1.3574637E+002,-9.8329398E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2309436E+002,-1.2407480E+002, 0.0000000E+000, 0.0000000E+000
 2.7458054E+001, 8.6193460E+000,-2.4321623E+000,-1.3091250E+002,-8.7008744E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2426022E+002,-1.2559541E+002, 0.0000000E+000, 0.0000000E+000
 2.7482794E+001, 3.8671550E+000,-7.1099278E-001,-1.2852190E+002,-7.7060004E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2609767E+002,-1.2613634E+002, 0.0000000E+000, 0.0000000E+000
 2.7516605E+001, 1.7332930E+000,-1.1697599E-001,-1.1929238E+002,-6.8158521E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1968176E+002,-1.1835765E+002, 0.0000000E+000, 0.0000000E+000
 2.7544727E+001, 7.2395815E-001, 3.7262846E-002,-1.0401272E+002,-5.7235824E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0590442E+002,-1.0382385E+002, 0.0000000E+000, 0.0000000E+000
 2.7575661E+001, 3.4344206E-001,-1.3899903E-002,-8.9162478E+001,-4.9241683E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1506159E+001,-8.9325353E+001, 0.0000000E+000, 0.0000000E+000
 2.7610785E+001, 1.6072093E-001,-4.1379076E-002,-7.4377531E+001,-4.6519950E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6955177E+001,-7.4723389E+001, 0.0000000E+000, 0.0000000E+000
 2.7637348E+001, 8.2435338E-002,-4.1457532E-002,-6.2132229E+001,-4.2920770E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4821767E+001,-6.2520459E+001, 0.0000000E+000, 0.0000000E+000
 2.7663912E+001, 4.9607409E-002,-3.6853837E-002,-5.2950420E+001,-3.8457385E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5390083E+001,-5.3322240E+001, 0.0000000E+000, 0.0000000E+000
 2.7693130E+001, 2.9487358E-002,-3.4066768E-002,-4.4470051E+001,-3.3736554E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6738634E+001,-4.4811996E+001, 0.0000000E+000, 0.0000000E+000
 2.7722349E+001, 1.7676522E-002,-2.7406858E-002,-3.7172225E+001,-2.8865828E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9063650E+001,-3.7470614E+001, 0.0000000E+000, 0.0000000E+000
 2.7754490E+001, 1.0300301E-002,-2.2633304E-002,-3.0834463E+001,-2.7684946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2500468E+001,-3.1123645E+001, 0.0000000E+000, 0.0000000E+000
 2.7789846E+001, 5.8241541E-003,-1.9214761E-002,-2.5186569E+001,-2.2891997E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6685003E+001,-2.5428880E+001, 0.0000000E+000, 0.0000000E+000
 2.7825201E+001, 3.3590308E-003,-1.6033512E-002,-2.0523957E+001,-1.9832942E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1728074E+001,-2.0734961E+001, 0.0000000E+000, 0.0000000E+000
 2.7844646E+001, 2.1580290E-003,-1.4284269E-002,-1.7525364E+001,-1.7802242E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8594130E+001,-1.7715512E+001, 0.0000000E+000, 0.0000000E+000
 2.7887426E+001, 1.3569284E-003,-1.2638736E-002,-1.4907767E+001,-1.5370087E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5813967E+001,-1.5072749E+001, 0.0000000E+000, 0.0000000E+000
 2.7910955E+001, 8.1688437E-004,-1.1237325E-002,-1.2685969E+001,-1.3792800E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3453572E+001,-1.2834317E+001, 0.0000000E+000, 0.0000000E+000
 2.7934484E+001, 5.8944592E-004,-1.0286581E-002,-1.1446462E+001,-1.3278057E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2120553E+001,-1.1588940E+001, 0.0000000E+000, 0.0000000E+000
 2.7983896E+001, 3.5919956E-004,-9.3738472E-003,-9.8399712E+000,-1.1965291E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0419553E+001,-9.9686388E+000, 0.0000000E+000, 0.0000000E+000
 2.8009777E+001, 2.0968056E-004,-8.2674953E-003,-8.4562172E+000,-1.0263760E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9510124E+000,-8.5669126E+000, 0.0000000E+000, 0.0000000E+000
 2.8038248E+001, 1.4072892E-004,-7.8071885E-003,-7.5918820E+000,-9.3263275E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0756668E+000,-7.6928117E+000, 0.0000000E+000, 0.0000000E+000
 2.8066717E+001, 9.6002517E-005,-7.1915588E-003,-6.8437438E+000,-8.7862010E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2694492E+000,-6.9387014E+000, 0.0000000E+000, 0.0000000E+000
 2.8095188E+001, 6.5198486E-005,-6.6517994E-003,-6.1835104E+000,-8.8108274E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5570538E+000,-6.2782052E+000, 0.0000000E+000, 0.0000000E+000
 2.8126505E+001, 4.1394678E-005,-6.2903486E-003,-5.5509014E+000,-7.8908692E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9068318E+000,-5.6360590E+000, 0.0000000E+000, 0.0000000E+000
 2.8157822E+001, 2.6453152E-005,-5.8326507E-003,-5.0094086E+000,-8.2867273E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3180403E+000,-5.0980821E+000, 0.0000000E+000, 0.0000000E+000
 2.8189138E+001, 1.6394765E-005,-5.4296004E-003,-4.5230800E+000,-7.3998592E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8059436E+000,-4.6024918E+000, 0.0000000E+000, 0.0000000E+000
 2.8223587E+001, 8.7743933E-006,-5.1567905E-003,-4.0587473E+000,-6.2837456E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3250681E+000,-4.1267328E+000, 0.0000000E+000, 0.0000000E+000
 2.8258036E+001, 4.4634404E-006,-4.8142543E-003,-3.6742536E+000,-5.8426829E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8958980E+000,-3.7374902E+000, 0.0000000E+000, 0.0000000E+000
 2.8292484E+001, 1.9336928E-006,-4.5095617E-003,-3.3406926E+000,-5.2638854E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5347222E+000,-3.3978391E+000, 0.0000000E+000, 0.0000000E+000
 2.8330379E+001, 5.3881916E-007,-4.2941713E-003,-3.0222509E+000,-5.1202806E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2060285E+000,-3.0777473E+000, 0.0000000E+000, 0.0000000E+000
 2.8368273E+001, 4.2886949E-008,-4.0271856E-003,-2.7528676E+000,-4.6995349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9113982E+000,-2.8038901E+000, 0.0000000E+000, 0.0000000E+000
 2.8406166E+001, 0.0000000E+000,-3.7864445E-003,-2.5272078E+000,-4.4811892E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6634830E+000,-2.5758062E+000, 0.0000000E+000, 0.0000000E+000
 2.8444059E+001, 0.0000000E+000,-3.6346381E-003,-2.3351457E+000,-3.9371321E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4546568E+000,-2.3781517E+000, 0.0000000E+000, 0.0000000E+000
 2.8485743E+001, 0.0000000E+000,-3.4147471E-003,-2.1492111E+000,-3.6561107E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2639369E+000,-2.1891869E+000, 0.0000000E+000, 0.0000000E+000
 2.8527426E+001, 0.0000000E+000,-3.2142964E-003,-1.9821774E+000,-3.4452303E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0886207E+000,-2.0198440E+000, 0.0000000E+000, 0.0000000E+000
 2.8569109E+001, 0.0000000E+000,-3.0821005E-003,-1.8304873E+000,-3.5745596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9281260E+000,-1.8693150E+000, 0.0000000E+000, 0.0000000E+000
 2.8614960E+001, 0.0000000E+000,-2.8988373E-003,-1.6788555E+000,-3.3213695E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7757926E+000,-1.7149680E+000, 0.0000000E+000, 0.0000000E+000
 2.8660810E+001, 0.0000000E+000,-2.7326208E-003,-1.5430013E+000,-2.9797287E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6306678E+000,-1.5755312E+000, 0.0000000E+000, 0.0000000E+000
 2.8706663E+001, 0.0000000E+000,-2.6195498E-003,-1.4227578E+000,-2.8239537E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5002177E+000,-1.4536169E+000, 0.0000000E+000, 0.0000000E+000
 2.8752514E+001, 0.0000000E+000,-2.4811698E-003,-1.3157136E+000,-2.8184844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3850603E+000,-1.3463796E+000, 0.0000000E+000, 0.0000000E+000
 2.8802950E+001, 0.0000000E+000,-2.3420320E-003,-1.2102685E+000,-2.6834423E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2786134E+000,-1.2394450E+000, 0.0000000E+000, 0.0000000E+000
 2.8858431E+001, 0.0000000E+000,-2.2330178E-003,-1.1069399E+000,-2.4536162E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1745819E+000,-1.1337091E+000, 0.0000000E+000, 0.0000000E+000
 2.8913910E+001, 0.0000000E+000,-2.1067122E-003,-1.0152559E+000,-2.0328712E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0756640E+000,-1.0376913E+000, 0.0000000E+000, 0.0000000E+000
 2.8969391E+001, 0.0000000E+000,-1.9919299E-003,-9.3329333E-001,-1.9327411E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8710200E-001,-9.5461267E-001, 0.0000000E+000, 0.0000000E+000
 2.9024870E+001, 0.0000000E+000,-1.9105722E-003,-8.6040096E-001,-1.7919363E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0914192E-001,-8.8023090E-001, 0.0000000E+000, 0.0000000E+000
 2.9080351E+001, 0.0000000E+000,-1.8145051E-003,-7.9554301E-001,-1.8048849E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3958626E-001,-8.1540636E-001, 0.0000000E+000, 0.0000000E+000
 2.9135830E+001, 0.0000000E+000,-1.7260793E-003,-7.3836211E-001,-1.6946918E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7818885E-001,-7.5703511E-001, 0.0000000E+000, 0.0000000E+000
 2.9196859E+001, 0.0000000E+000,-1.6570652E-003,-6.8500577E-001,-1.4638652E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2161413E-001,-7.0130148E-001, 0.0000000E+000, 0.0000000E+000
 2.9257887E+001, 0.0000000E+000,-1.5741370E-003,-6.3871980E-001,-1.4432988E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7129847E-001,-6.5472693E-001, 0.0000000E+000, 0.0000000E+000
 2.9318914E+001, 0.0000000E+000,-1.4971005E-003,-5.9707528E-001,-1.3675318E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2684320E-001,-6.1224770E-001, 0.0000000E+000, 0.0000000E+000
