s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.4769062E+001, 9.1505179E+001,-2.8785860E+001,-4.8459579E+001,-1.3911101E+001, 3.4690548E-001, 0.0000000E+000, 0.0000000E+000, 7.7354236E-001, 6.9554496E-001, 1.9135331E-003, 1.9135331E-003
 4.4829723E+001, 9.2229480E+001,-2.9361454E+001,-4.8974177E+001,-1.3949431E+001, 3.4696576E-001, 0.0000000E+000, 0.0000000E+000, 4.4588546E-001, 2.9138458E-001, 1.9135331E-003, 1.9135331E-003
 4.4888596E+001, 9.2069844E+001,-2.9769939E+001,-4.9294044E+001,-1.3978347E+001, 3.4710026E-001, 0.0000000E+000, 0.0000000E+000,-6.1602001E-001,-6.2538462E-001, 1.9135331E-003, 1.9135331E-003
 4.4950417E+001, 9.7269027E+001,-3.2642374E+001,-4.9598791E+001,-1.3938820E+001, 3.4629203E-001, 0.0000000E+000, 0.0000000E+000, 6.9003289E-001, 1.4353351E+000, 1.9135331E-003, 1.9135331E-003
 4.5015175E+001, 1.0442434E+002,-3.6036542E+001,-4.9796055E+001,-1.3902889E+001, 3.4756653E-001, 0.0000000E+000, 0.0000000E+000, 4.0119640E+000, 5.0364229E+000, 1.9135331E-003, 1.9135331E-003
 4.5065369E+001, 1.0801495E+002,-3.7149140E+001,-4.9493496E+001,-1.3879236E+001, 3.5184823E-001, 0.0000000E+000, 0.0000000E+000, 7.4332047E+000, 7.8449277E+000, 1.9135331E-003, 1.9135331E-003
 4.5136604E+001, 1.1087786E+002,-3.7736894E+001,-4.9751950E+001,-1.3797898E+001, 3.5366095E-001, 0.0000000E+000, 0.0000000E+000, 9.6220735E+000, 9.9447735E+000, 1.9135331E-003, 1.9135331E-003
 4.5190033E+001, 1.1318688E+002,-3.9021128E+001,-4.9240840E+001,-1.3710985E+001, 3.5183893E-001, 0.0000000E+000, 0.0000000E+000, 1.1563514E+001, 1.1565761E+001, 1.9135331E-003, 1.9135331E-003
 4.5243462E+001, 1.0931679E+002,-3.6636844E+001,-4.9380044E+001,-1.3581187E+001, 3.4959141E-001, 0.0000000E+000, 0.0000000E+000, 1.0804376E+001, 1.0068303E+001, 1.9135331E-003, 1.9135331E-003
 4.5314697E+001, 1.0460636E+002,-3.4975298E+001,-4.9505111E+001,-1.3444710E+001, 3.4689558E-001, 0.0000000E+000, 0.0000000E+000, 7.8768425E+000, 7.0281316E+000, 1.9135331E-003, 1.9135331E-003
 4.5368126E+001, 1.0162059E+002,-3.4112054E+001,-4.9919946E+001,-1.3298316E+001, 3.4541479E-001, 0.0000000E+000, 0.0000000E+000, 5.3242165E+000, 4.6356882E+000, 1.9135331E-003, 1.9135331E-003
 4.5431786E+001, 1.0082966E+002,-3.4104502E+001,-4.9920385E+001,-1.3184513E+001, 3.4486637E-001, 0.0000000E+000, 0.0000000E+000, 4.3417264E+000, 3.9651238E+000, 1.9135331E-003, 1.9135331E-003
 4.5495441E+001, 9.7496015E+001,-3.3625304E+001,-4.9682564E+001,-1.3087408E+001, 3.4496084E-001, 0.0000000E+000, 0.0000000E+000, 2.3944030E+000, 1.4456996E+000, 1.9135331E-003, 1.9135331E-003
 4.5543182E+001, 9.3429156E+001,-3.2103916E+001,-4.9517353E+001,-1.3060269E+001, 3.4499935E-001, 0.0000000E+000, 0.0000000E+000,-1.0460142E-001,-9.0738243E-001, 1.9135331E-003, 1.9135331E-003
 4.5606842E+001, 9.0489620E+001,-3.0318044E+001,-4.9408784E+001,-1.3064468E+001, 3.4610368E-001, 0.0000000E+000, 0.0000000E+000,-1.7262447E+000,-1.9555719E+000, 1.9135331E-003, 1.9135331E-003
 4.5675270E+001, 8.9655336E+001,-3.0376882E+001,-4.8807802E+001,-1.3099982E+001, 3.4324704E-001, 0.0000000E+000, 0.0000000E+000,-2.1070389E+000,-2.2860840E+000, 1.9135331E-003, 1.9135331E-003
 4.5727787E+001, 9.0226269E+001,-3.0223788E+001,-4.8731993E+001,-1.3189742E+001, 3.4370688E-001, 0.0000000E+000, 0.0000000E+000,-1.8779244E+000,-1.5755471E+000, 1.9135331E-003, 1.9135331E-003
 4.5780304E+001, 9.4260880E+001,-3.1779046E+001,-4.8639209E+001,-1.3292164E+001, 3.4657925E-001, 0.0000000E+000, 0.0000000E+000, 3.2551313E-001, 8.9704007E-001, 1.9135331E-003, 1.9135331E-003
 4.5850327E+001, 1.0548796E+002,-3.5569050E+001,-4.8936480E+001,-1.3415621E+001, 3.4895903E-001, 0.0000000E+000, 0.0000000E+000, 5.5188312E+000, 7.9157656E+000, 1.9135331E-003, 1.9135331E-003
 4.5912560E+001, 1.2691564E+002,-4.2393502E+001,-4.9087318E+001,-1.3557213E+001, 3.4633372E-001, 0.0000000E+000, 0.0000000E+000, 1.9249273E+001, 2.2223939E+001, 1.9135331E-003, 1.9135331E-003
 4.5972191E+001, 1.2214833E+002,-4.1822161E+001,-4.9208337E+001,-1.3668135E+001, 3.4479593E-001, 0.0000000E+000, 0.0000000E+000, 2.0837241E+001, 1.7794493E+001, 1.9135331E-003, 1.9135331E-003
 4.6031822E+001, 1.0383947E+002,-3.3812466E+001,-4.9604160E+001,-1.3681156E+001, 3.4641872E-001, 0.0000000E+000, 0.0000000E+000, 9.3800544E+000, 7.0881031E+000, 1.9135331E-003, 1.9135331E-003
 4.6091454E+001, 9.5436178E+001,-2.9875370E+001,-5.0018667E+001,-1.3669347E+001, 3.4545850E-001, 0.0000000E+000, 0.0000000E+000, 2.7555961E+000, 2.2182521E+000, 1.9135331E-003, 1.9135331E-003
 4.6151085E+001, 9.5635925E+001,-2.9985299E+001,-5.0267458E+001,-1.3670751E+001, 3.4443665E-001, 0.0000000E+000, 0.0000000E+000, 1.9121950E+000, 2.0568536E+000, 1.9135331E-003, 1.9135331E-003
 4.6210716E+001, 9.6775629E+001,-3.0798231E+001,-5.0649998E+001,-1.3672572E+001, 3.4683732E-001, 0.0000000E+000, 0.0000000E+000, 2.2686376E+000, 2.0016650E+000, 1.9135331E-003, 1.9135331E-003
 4.6276314E+001, 9.6792356E+001,-3.1779278E+001,-5.1105106E+001,-1.3664126E+001, 3.4733192E-001, 0.0000000E+000, 0.0000000E+000, 1.1172150E+000, 5.9117818E-001, 1.9135331E-003, 1.9135331E-003
 4.6325508E+001, 9.4926128E+001,-3.1160014E+001,-5.1748613E+001,-1.3649355E+001, 3.4871454E-001, 0.0000000E+000, 0.0000000E+000,-8.0906180E-001,-1.2831398E+000, 1.9135331E-003, 1.9135331E-003
 4.6394382E+001, 9.6595200E+001,-3.3164841E+001,-5.2591217E+001,-1.3660317E+001, 3.5087135E-001, 0.0000000E+000, 0.0000000E+000,-2.4431033E+000,-2.4703035E+000, 1.9135331E-003, 1.9135331E-003
 4.6448502E+001, 9.8837660E+001,-3.3275130E+001,-5.3548582E+001,-1.3678325E+001, 3.5128408E-001, 0.0000000E+000, 0.0000000E+000,-1.8905821E+000,-1.3130930E+000, 1.9135331E-003, 1.9135331E-003
 4.6502617E+001, 1.0528592E+002,-3.6038935E+001,-5.4128412E+001,-1.3702224E+001, 3.5154176E-001, 0.0000000E+000, 0.0000000E+000, 7.6021691E-001, 1.7678877E+000, 1.9135331E-003, 1.9135331E-003
 4.6574772E+001, 1.0558170E+002,-3.6340099E+001,-5.4540860E+001,-1.3694716E+001, 3.5267566E-001, 0.0000000E+000, 0.0000000E+000, 2.2234267E+000, 1.3586987E+000, 1.9135331E-003, 1.9135331E-003
 4.6634300E+001, 9.6235569E+001,-3.2073046E+001,-5.4893999E+001,-1.3648625E+001, 3.5163433E-001, 0.0000000E+000, 0.0000000E+000,-2.2380034E+000,-4.0284661E+000, 1.9135331E-003, 1.9135331E-003
 4.6693825E+001, 8.9282329E+001,-2.9250986E+001,-5.5060934E+001,-1.3578787E+001, 3.4920366E-001, 0.0000000E+000, 0.0000000E+000,-6.5205297E+000,-8.2591751E+000, 1.9135331E-003, 1.9135331E-003
 4.6753353E+001, 8.7331806E+001,-2.8729250E+001,-5.4878512E+001,-1.3534676E+001, 3.4626389E-001, 0.0000000E+000, 0.0000000E+000,-9.5286921E+000,-9.4643678E+000, 1.9135331E-003, 1.9135331E-003
 4.6807865E+001, 9.1256654E+001,-3.0475062E+001,-5.4405481E+001,-1.3496059E+001, 3.4220535E-001, 0.0000000E+000, 0.0000000E+000,-7.7005308E+000,-6.7777431E+000, 1.9135331E-003, 1.9135331E-003
 4.6877205E+001, 9.5377449E+001,-3.2068458E+001,-5.3749359E+001,-1.3460556E+001, 3.3938254E-001, 0.0000000E+000, 0.0000000E+000,-4.2647580E+000,-3.5615411E+000, 1.9135331E-003, 1.9135331E-003
 4.6929211E+001, 9.7192344E+001,-3.2673863E+001,-5.3358727E+001,-1.3393365E+001, 3.3785014E-001, 0.0000000E+000, 0.0000000E+000,-1.6114867E+000,-1.8957607E+000, 1.9135331E-003, 1.9135331E-003
 4.6981216E+001, 9.4692381E+001,-3.1908917E+001,-5.2906471E+001,-1.3289814E+001, 3.3899825E-001, 0.0000000E+000, 0.0000000E+000,-2.7404499E+000,-3.0738235E+000, 1.9135331E-003, 1.9135331E-003
 4.7050552E+001, 9.4183549E+001,-3.1292607E+001,-5.2834335E+001,-1.3206685E+001, 3.4009967E-001, 0.0000000E+000, 0.0000000E+000,-3.0861895E+000,-2.8099777E+000, 1.9135331E-003, 1.9135331E-003
 4.7102558E+001, 9.7223177E+001,-3.1032337E+001,-5.2954003E+001,-1.3170945E+001, 3.4154235E-001, 0.0000000E+000, 0.0000000E+000,-7.0918008E-001, 4.0743475E-001, 1.9135331E-003, 1.9135331E-003
 4.7166573E+001, 1.0571699E+002,-3.4855343E+001,-5.3171857E+001,-1.3186125E+001, 3.4358631E-001, 0.0000000E+000, 0.0000000E+000, 3.5797127E+000, 4.8472487E+000, 1.9135331E-003, 1.9135331E-003
 4.7228813E+001, 1.0886852E+002,-3.6794515E+001,-5.3799790E+001,-1.3218968E+001, 3.4483325E-001, 0.0000000E+000, 0.0000000E+000, 5.9007963E+000, 5.4000784E+000, 1.9135331E-003, 1.9135331E-003
 4.7291054E+001, 1.0663474E+002,-3.6849939E+001,-5.4107612E+001,-1.3269727E+001, 3.4618359E-001, 0.0000000E+000, 0.0000000E+000, 3.8039016E+000, 2.7536468E+000, 1.9135331E-003, 1.9135331E-003
 4.7353291E+001, 1.0453318E+002,-3.4992076E+001,-5.4602849E+001,-1.3315079E+001, 3.4817275E-001, 0.0000000E+000, 0.0000000E+000, 1.9582032E+000, 1.9713515E+000, 1.9135331E-003, 1.9135331E-003
 4.7403084E+001, 1.0312600E+002,-3.3819446E+001,-5.4930256E+001,-1.3385794E+001, 3.4876276E-001, 0.0000000E+000, 0.0000000E+000, 1.2771793E+000, 1.3392635E+000, 1.9135331E-003, 1.9135331E-003
 4.7471546E+001, 1.0370378E+002,-3.4046408E+001,-5.4982437E+001,-1.3496883E+001, 3.4645765E-001, 0.0000000E+000, 0.0000000E+000, 1.8606221E+000, 1.5245101E+000, 1.9135331E-003, 1.9135331E-003
 4.7522896E+001, 9.8441600E+001,-3.2671383E+001,-5.4747761E+001,-1.3604240E+001, 3.4361811E-001, 0.0000000E+000, 0.0000000E+000,-9.5673556E-001,-2.2381657E+000, 1.9135331E-003, 1.9135331E-003
 4.7591358E+001, 9.5320381E+001,-3.1517486E+001,-5.5108539E+001,-1.3683730E+001, 3.4511637E-001, 0.0000000E+000, 0.0000000E+000,-4.2344900E+000,-4.6442567E+000, 1.9135331E-003, 1.9135331E-003
 4.7642708E+001, 9.9930830E+001,-3.2837911E+001,-5.4629535E+001,-1.3695508E+001, 3.4729686E-001, 0.0000000E+000, 0.0000000E+000,-2.4815821E+000,-8.8482690E-001, 1.9135331E-003, 1.9135331E-003
 4.7711170E+001, 1.0361339E+002,-3.3647527E+001,-5.4297186E+001,-1.3732190E+001, 3.5018436E-001, 0.0000000E+000, 0.0000000E+000, 1.6964721E+000, 2.2866721E+000, 1.9135331E-003, 1.9135331E-003
 4.7762520E+001, 1.1189502E+002,-3.8321873E+001,-5.3708303E+001,-1.3763332E+001, 3.5064007E-001, 0.0000000E+000, 0.0000000E+000, 5.6727260E+000, 6.4521510E+000, 1.9135331E-003, 1.9135331E-003
 4.7830982E+001, 1.1088713E+002,-3.7767503E+001,-5.3358804E+001,-1.3770665E+001, 3.4878823E-001, 0.0000000E+000, 0.0000000E+000, 6.9916595E+000, 6.3389481E+000, 1.9135331E-003, 1.9135331E-003
 4.7882332E+001, 1.0367264E+002,-3.5207300E+001,-5.3166679E+001,-1.3734889E+001, 3.4815759E-001, 0.0000000E+000, 0.0000000E+000, 3.5189102E+000, 1.9119256E+000, 1.9135331E-003, 1.9135331E-003
 4.7950794E+001, 9.9081429E+001,-3.3340050E+001,-5.3070993E+001,-1.3657373E+001, 3.5000768E-001, 0.0000000E+000, 0.0000000E+000,-5.7267146E-001,-6.3698027E-001, 1.9135331E-003, 1.9135331E-003
 4.8002140E+001, 1.0351851E+002,-3.4176642E+001,-5.3318791E+001,-1.3598074E+001, 3.4994984E-001, 0.0000000E+000, 0.0000000E+000, 1.3233257E+000, 2.7749500E+000, 1.9135331E-003, 1.9135331E-003
 4.8070606E+001, 1.1100187E+002,-3.7218720E+001,-5.3099147E+001,-1.3589757E+001, 3.5198291E-001, 0.0000000E+000, 0.0000000E+000, 6.6178062E+000, 7.4462321E+000, 1.9135331E-003, 1.9135331E-003
 4.8121952E+001, 1.0989280E+002,-3.7075171E+001,-5.2774692E+001,-1.3649533E+001, 3.5197490E-001, 0.0000000E+000, 0.0000000E+000, 7.5097479E+000, 6.7453804E+000, 1.9135331E-003, 1.9135331E-003
 4.8190418E+001, 1.0686164E+002,-3.5780983E+001,-5.2944155E+001,-1.3766760E+001, 3.5012176E-001, 0.0000000E+000, 0.0000000E+000, 5.5322134E+000, 4.7198633E+000, 1.9135331E-003, 1.9135331E-003
 4.8241764E+001, 1.0424700E+002,-3.4412257E+001,-5.2402534E+001,-1.3867808E+001, 3.4600259E-001, 0.0000000E+000, 0.0000000E+000, 4.1840964E+000, 3.9104074E+000, 1.9135331E-003, 1.9135331E-003
 4.8310226E+001, 1.0053895E+002,-3.3112739E+001,-5.2147807E+001,-1.3984924E+001, 3.4231830E-001, 0.0000000E+000, 0.0000000E+000, 2.4737311E+000, 1.6358006E+000, 1.9135331E-003, 1.9135331E-003
 4.8361576E+001, 9.4920117E+001,-3.0712109E+001,-5.2154481E+001,-1.4039011E+001, 3.4220782E-001, 0.0000000E+000, 0.0000000E+000,-7.0714020E-001,-1.6432763E+000, 1.9135331E-003, 1.9135331E-003
 4.8430038E+001, 9.2038494E+001,-3.0136323E+001,-5.2099995E+001,-1.4043698E+001, 3.4509199E-001, 0.0000000E+000, 0.0000000E+000,-3.1254656E+000,-3.8964309E+000, 1.9135331E-003, 1.9135331E-003
 4.8481388E+001, 9.3569103E+001,-3.1495353E+001,-5.2233619E+001,-1.4008648E+001, 3.4716448E-001, 0.0000000E+000, 0.0000000E+000,-4.3847952E+000,-3.8213526E+000, 1.9135331E-003, 1.9135331E-003
 4.8549850E+001, 9.8082681E+001,-3.3552505E+001,-5.2305779E+001,-1.3986526E+001, 3.5051756E-001, 0.0000000E+000, 0.0000000E+000,-1.9815856E+000,-1.4116112E+000, 1.9135331E-003, 1.9135331E-003
 4.8601200E+001, 1.0335218E+002,-3.5049755E+001,-5.2432510E+001,-1.3992424E+001, 3.5467014E-001, 0.0000000E+000, 0.0000000E+000, 1.1631462E+000, 2.2321655E+000, 1.9135331E-003, 1.9135331E-003
 4.8669662E+001, 1.0848942E+002,-3.7354383E+001,-5.2642930E+001,-1.4054181E+001, 3.5222270E-001, 0.0000000E+000, 0.0000000E+000, 3.9877099E+000, 4.7901522E+000, 1.9135331E-003, 1.9135331E-003
 4.8721008E+001, 1.1225102E+002,-3.8417991E+001,-5.2849942E+001,-1.4108505E+001, 3.5233528E-001, 0.0000000E+000, 0.0000000E+000, 7.2738521E+000, 7.2269184E+000, 1.9135331E-003, 1.9135331E-003
 4.8787682E+001, 1.1103624E+002,-3.7635390E+001,-5.2980402E+001,-1.4161366E+001, 3.5324741E-001, 0.0000000E+000, 0.0000000E+000, 6.7451342E+000, 6.6123315E+000, 1.9135331E-003, 1.9135331E-003
 4.8848969E+001, 1.0556887E+002,-3.4699245E+001,-5.3140540E+001,-1.4127259E+001, 3.5086799E-001, 0.0000000E+000, 0.0000000E+000, 4.9895445E+000, 3.9526897E+000, 1.9135331E-003, 1.9135331E-003
 4.8910255E+001, 9.7665467E+001,-3.1927062E+001,-5.2866485E+001,-1.4076967E+001, 3.4540533E-001, 0.0000000E+000, 0.0000000E+000, 6.0231501E-001,-8.5964098E-001, 1.9135331E-003, 1.9135331E-003
 4.8971546E+001, 9.1145279E+001,-2.9612421E+001,-5.2924135E+001,-1.4031059E+001, 3.4515914E-001, 0.0000000E+000, 0.0000000E+000,-4.2123168E+000,-5.0771760E+000, 1.9135331E-003, 1.9135331E-003
 4.9034367E+001, 8.9138046E+001,-2.8781096E+001,-5.2774572E+001,-1.4022830E+001, 3.4543708E-001, 0.0000000E+000, 0.0000000E+000,-5.8293624E+000,-6.0950146E+000, 1.9135331E-003, 1.9135331E-003
 4.9088299E+001, 8.8763165E+001,-2.8402749E+001,-5.2686354E+001,-1.4058597E+001, 3.4555976E-001, 0.0000000E+000, 0.0000000E+000,-5.8260893E+000,-6.0389748E+000, 1.9135331E-003, 1.9135331E-003
 4.9143917E+001, 9.1891303E+001,-3.0867829E+001,-5.2589370E+001,-1.4086019E+001, 3.5222179E-001, 0.0000000E+000, 0.0000000E+000,-5.8298162E+000,-5.2996937E+000, 1.9135331E-003, 1.9135331E-003
 4.9218079E+001, 9.6836002E+001,-3.2894355E+001,-5.2574089E+001,-1.4109769E+001, 3.5562158E-001, 0.0000000E+000, 0.0000000E+000,-3.4994050E+000,-2.3865893E+000, 1.9135331E-003, 1.9135331E-003
 4.9273697E+001, 1.0597249E+002,-3.7050984E+001,-5.2270951E+001,-1.4175190E+001, 3.5643737E-001, 0.0000000E+000, 0.0000000E+000, 1.5485276E+000, 2.8317996E+000, 1.9135331E-003, 1.9135331E-003
 4.9333023E+001, 1.1047332E+002,-3.8323919E+001,-5.1807662E+001,-1.4235424E+001, 3.5780834E-001, 0.0000000E+000, 0.0000000E+000, 5.4137776E+000, 6.4641193E+000, 1.9135331E-003, 1.9135331E-003
 4.9391655E+001, 1.1258752E+002,-3.9237246E+001,-5.1465089E+001,-1.4241100E+001, 3.5726664E-001, 0.0000000E+000, 0.0000000E+000, 7.5194876E+000, 8.0013530E+000, 1.9135331E-003, 1.9135331E-003
 4.9445190E+001, 1.0741957E+002,-3.7047196E+001,-5.1257797E+001,-1.4188946E+001, 3.5539449E-001, 0.0000000E+000, 0.0000000E+000, 6.2844803E+000, 5.2810234E+000, 1.9135331E-003, 1.9135331E-003
 4.9512154E+001, 1.0546250E+002,-3.6196232E+001,-5.1032309E+001,-1.4083591E+001, 3.5113481E-001, 0.0000000E+000, 0.0000000E+000, 5.0605477E+000, 4.5015021E+000, 1.9135331E-003, 1.9135331E-003
 4.9574707E+001, 1.0336426E+002,-3.4224860E+001,-5.0882580E+001,-1.3964855E+001, 3.5191019E-001, 0.0000000E+000, 0.0000000E+000, 5.0758515E+000, 4.6438760E+000, 1.9135331E-003, 1.9135331E-003
 4.9621620E+001, 9.6286005E+001,-3.0792598E+001,-5.0834141E+001,-1.3871581E+001, 3.4682600E-001, 0.0000000E+000, 0.0000000E+000, 2.6141742E+000, 1.1345111E+000, 1.9135331E-003, 1.9135331E-003
 4.9684170E+001, 8.7145981E+001,-2.7231869E+001,-5.0879980E+001,-1.3797860E+001, 3.4218694E-001, 0.0000000E+000, 0.0000000E+000,-2.6529071E+000,-4.4215405E+000, 1.9135331E-003, 1.9135331E-003
 4.9746723E+001, 8.1908352E+001,-2.7516339E+001,-5.1638407E+001,-1.3715885E+001, 3.4273783E-001, 0.0000000E+000, 0.0000000E+000,-9.3949123E+000,-1.0619541E+001, 1.9135331E-003, 1.9135331E-003
 4.9807285E+001, 8.3099755E+001,-2.7602287E+001,-5.2260521E+001,-1.3620544E+001, 3.4587052E-001, 0.0000000E+000, 0.0000000E+000,-1.0985923E+001,-1.0037726E+001, 1.9135331E-003, 1.9135331E-003
 4.9861885E+001, 9.3389678E+001,-3.1235762E+001,-5.2505930E+001,-1.3579874E+001, 3.4858708E-001, 0.0000000E+000, 0.0000000E+000,-5.5955020E+000,-3.5833013E+000, 1.9135331E-003, 1.9135331E-003
 4.9931503E+001, 1.0155999E+002,-3.4586929E+001,-5.2910045E+001,-1.3673047E+001, 3.4979841E-001, 0.0000000E+000, 0.0000000E+000, 5.4321050E-001, 7.3976980E-001, 1.9135331E-003, 1.9135331E-003
 4.9994564E+001, 1.0576405E+002,-3.7073755E+001,-5.3095193E+001,-1.3899655E+001, 3.4892468E-001, 0.0000000E+000, 0.0000000E+000, 2.1078462E+000, 2.0443692E+000, 1.9135331E-003, 1.9135331E-003
 5.0044113E+001, 1.0329222E+002,-3.6075593E+001,-5.3424255E+001,-1.4143311E+001, 3.4804929E-001, 0.0000000E+000, 0.0000000E+000, 8.3195840E-001,-2.8897286E-003, 1.9135331E-003, 1.9135331E-003
 5.0113483E+001, 9.7490294E+001,-3.2964374E+001,-5.3007481E+001,-1.4356571E+001, 3.4685552E-001, 0.0000000E+000, 0.0000000E+000,-1.7618941E+000,-2.4912763E+000, 1.9135331E-003, 1.9135331E-003
 5.0167988E+001, 9.1129691E+001,-3.0772501E+001,-5.2929068E+001,-1.4520665E+001, 3.4363418E-001, 0.0000000E+000, 0.0000000E+000,-5.2764126E+000,-6.7489088E+000, 1.9135331E-003, 1.9135331E-003
 5.0222492E+001, 9.1408245E+001,-3.1112756E+001,-5.2967622E+001,-1.4593531E+001, 3.4593957E-001, 0.0000000E+000, 0.0000000E+000,-7.2603235E+000,-6.9197248E+000, 1.9135331E-003, 1.9135331E-003
 5.0295166E+001, 9.4033921E+001,-3.1790981E+001,-5.2575871E+001,-1.4636976E+001, 3.4336825E-001, 0.0000000E+000, 0.0000000E+000,-5.1246854E+000,-4.6265381E+000, 1.9135331E-003, 1.9135331E-003
 5.0349670E+001, 9.9880296E+001,-3.4858391E+001,-5.2736621E+001,-1.4615486E+001, 3.3964256E-001, 0.0000000E+000, 0.0000000E+000,-2.4756327E+000,-1.9905607E+000, 1.9135331E-003, 1.9135331E-003
 5.0404175E+001, 9.8232914E+001,-3.2859507E+001,-5.2887559E+001,-1.4500766E+001, 3.3802623E-001, 0.0000000E+000, 0.0000000E+000,-1.5871531E+000,-1.6768924E+000, 1.9135331E-003, 1.9135331E-003
 5.0476849E+001, 9.6602744E+001,-3.2468047E+001,-5.3365552E+001,-1.4289202E+001, 3.3896626E-001, 0.0000000E+000, 0.0000000E+000,-2.6838933E+000,-3.1810913E+000, 1.9135331E-003, 1.9135331E-003
 5.0527386E+001, 9.5976898E+001,-3.2619801E+001,-5.4286813E+001,-1.4094560E+001, 3.4102391E-001, 0.0000000E+000, 0.0000000E+000,-4.6317767E+000,-4.6832530E+000, 1.9135331E-003, 1.9135331E-003
 5.0592125E+001, 9.9845723E+001,-3.4361189E+001,-5.5282769E+001,-1.3941007E+001, 3.4381979E-001, 0.0000000E+000, 0.0000000E+000,-3.8035870E+000,-3.3954226E+000, 1.9135331E-003, 1.9135331E-003
 5.0640678E+001, 1.0563569E+002,-3.6461359E+001,-5.6360878E+001,-1.3814565E+001, 3.4953649E-001, 0.0000000E+000, 0.0000000E+000,-1.9154094E+000,-6.5158048E-001, 1.9135331E-003, 1.9135331E-003
 5.0705418E+001, 1.1907755E+002,-3.9693750E+001,-5.7740456E+001,-1.3771149E+001, 3.5490593E-001, 0.0000000E+000, 0.0000000E+000, 4.8426242E+000, 8.2270959E+000, 1.9135331E-003, 1.9135331E-003
 5.0770157E+001, 1.3194889E+002,-4.5141717E+001,-5.8384708E+001,-1.3785820E+001, 3.5455633E-001, 0.0000000E+000, 0.0000000E+000, 1.4412050E+001, 1.4991203E+001, 1.9135331E-003, 1.9135331E-003
 5.0834896E+001, 1.1329146E+002,-3.8133208E+001,-5.8866541E+001,-1.3773112E+001, 3.4739735E-001, 0.0000000E+000, 0.0000000E+000, 7.5380585E+000, 2.8659926E+000, 1.9135331E-003, 1.9135331E-003
 5.0883450E+001, 9.3992028E+001,-2.9802813E+001,-5.8769022E+001,-1.3703961E+001, 3.4376517E-001, 0.0000000E+000, 0.0000000E+000,-5.0118133E+000,-7.9400035E+000, 1.9135331E-003, 1.9135331E-003
 5.0943050E+001, 8.7317346E+001,-2.7594866E+001,-5.8317438E+001,-1.3608838E+001, 3.4781248E-001, 0.0000000E+000, 0.0000000E+000,-1.1399629E+001,-1.1855983E+001, 1.9135331E-003, 1.9135331E-003
 5.1000942E+001, 8.9080353E+001,-2.7395156E+001,-5.8483547E+001,-1.3518357E+001, 3.4886115E-001, 0.0000000E+000, 0.0000000E+000,-1.0797308E+001,-9.9678463E+000, 1.9135331E-003, 1.9135331E-003
 5.1073303E+001, 9.5686927E+001,-3.0794518E+001,-5.8201714E+001,-1.3450876E+001, 3.4479689E-001, 0.0000000E+000, 0.0000000E+000,-6.7877634E+000,-6.4153841E+000, 1.9135331E-003, 1.9135331E-003
 5.1135536E+001, 9.4445966E+001,-3.1066601E+001,-5.7933182E+001,-1.3456671E+001, 3.4185888E-001, 0.0000000E+000, 0.0000000E+000,-6.7482832E+000,-7.6686295E+000, 1.9135331E-003, 1.9135331E-003
 5.1183292E+001, 9.1021649E+001,-3.0641450E+001,-5.7775928E+001,-1.3558920E+001, 3.3666969E-001, 0.0000000E+000, 0.0000000E+000,-9.7647717E+000,-1.0617979E+001, 1.9135331E-003, 1.9135331E-003
 5.1246971E+001, 8.8832654E+001,-2.9401448E+001,-5.7793370E+001,-1.3671852E+001, 3.3588195E-001, 0.0000000E+000, 0.0000000E+000,-1.1896094E+001,-1.1698134E+001, 1.9135331E-003, 1.9135331E-003
 5.1313835E+001, 8.9141306E+001,-3.0321539E+001,-5.7613870E+001,-1.3772757E+001, 3.4198308E-001, 0.0000000E+000, 0.0000000E+000,-1.2344501E+001,-1.2224876E+001, 1.9135331E-003, 1.9135331E-003
 5.1366371E+001, 9.5207255E+001,-3.3377877E+001,-5.7843682E+001,-1.3830365E+001, 3.4567493E-001, 0.0000000E+000, 0.0000000E+000,-1.0241013E+001,-9.4989945E+000, 1.9135331E-003, 1.9135331E-003
 5.1436417E+001, 1.0295202E+002,-3.6353325E+001,-5.7728829E+001,-1.3872923E+001, 3.4949752E-001, 0.0000000E+000, 0.0000000E+000,-5.9724294E+000,-4.6535601E+000, 1.9135331E-003, 1.9135331E-003
 5.1488953E+001, 1.1140669E+002,-3.9171775E+001,-5.7701584E+001,-1.3897913E+001, 3.5322048E-001, 0.0000000E+000, 0.0000000E+000,-5.6906996E-001, 9.8863802E-001, 1.9135331E-003, 1.9135331E-003
 5.1546741E+001, 1.1399560E+002,-3.8988517E+001,-5.7929989E+001,-1.3900450E+001, 3.5791605E-001, 0.0000000E+000, 0.0000000E+000, 2.9236049E+000, 3.5345613E+000, 1.9135331E-003, 1.9135331E-003
 5.1604530E+001, 1.1424909E+002,-3.8361901E+001,-5.7749650E+001,-1.3903441E+001, 3.6055789E-001, 0.0000000E+000, 0.0000000E+000, 4.3416474E+000, 4.5946592E+000, 1.9135331E-003, 1.9135331E-003
 5.1662315E+001, 1.1241778E+002,-3.7959901E+001,-5.7738804E+001,-1.3908036E+001, 3.5930155E-001, 0.0000000E+000, 0.0000000E+000, 3.9245730E+000, 3.1703390E+000, 1.9135331E-003, 1.9135331E-003
