s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.5646709E+001, 9.5577014E+001,-3.2405251E+001,-5.7655210E+001,-1.1530684E+001, 3.7644729E-001, 0.0000000E+000, 0.0000000E+000,-7.8096976E+000,-5.6376839E+000, 1.9135331E-003, 1.9135331E-003
 4.5698368E+001, 9.3698985E+001,-3.4041636E+001,-5.7867996E+001,-1.1612359E+001, 3.7516152E-001, 0.0000000E+000, 0.0000000E+000,-4.8606252E+000,-9.4478440E+000, 1.9135331E-003, 1.9135331E-003
 4.5750023E+001, 9.6523832E+001,-3.1081390E+001,-5.7442402E+001,-1.1581674E+001, 3.7395487E-001, 0.0000000E+000, 0.0000000E+000,-8.3654503E+000,-3.2076791E+000, 1.9135331E-003, 1.9135331E-003
 4.5801682E+001, 9.7672117E+001,-3.3018131E+001,-5.9513729E+001,-1.1598974E+001, 3.7339664E-001, 0.0000000E+000, 0.0000000E+000,-4.8047424E+000,-6.0853201E+000, 1.9135331E-003, 1.9135331E-003
 4.5853340E+001, 9.5358686E+001,-3.4613026E+001,-5.7812049E+001,-1.1596874E+001, 3.7173050E-001, 0.0000000E+000, 0.0000000E+000,-5.0339698E+000,-8.2915329E+000, 1.9135331E-003, 1.9135331E-003
 4.5904999E+001, 1.0072582E+002,-3.1227688E+001,-5.8856634E+001,-1.1546901E+001, 3.7090831E-001, 0.0000000E+000, 0.0000000E+000,-8.0384216E+000,-5.3449689E-001, 1.9135331E-003, 1.9135331E-003
 4.6008312E+001, 1.0116938E+002,-3.4954880E+001,-5.9035643E+001,-1.1561719E+001, 3.6826555E-001, 0.0000000E+000, 0.0000000E+000,-2.5209314E+000,-4.0145952E+000, 1.9135331E-003, 1.9135331E-003
 4.6059971E+001, 1.0265182E+002,-3.2951556E+001,-5.9899765E+001,-1.1531834E+001, 3.6685501E-001, 0.0000000E+000, 0.0000000E+000,-3.7230096E+000,-1.3644833E+000, 1.9135331E-003, 1.9135331E-003
 4.6111629E+001, 9.7440898E+001,-3.5170314E+001,-5.9071303E+001,-1.1605264E+001, 3.6575702E-001, 0.0000000E+000, 0.0000000E+000,-2.0747970E+000,-8.0402257E+000, 1.9135331E-003, 1.9135331E-003
 4.6163288E+001, 1.0076847E+002,-3.0995623E+001,-5.8194336E+001,-1.1547890E+001, 3.6532816E-001, 0.0000000E+000, 0.0000000E+000,-6.4908679E+000, 3.9594718E-001, 1.9135331E-003, 1.9135331E-003
 4.6214947E+001, 1.0235082E+002,-3.2983217E+001,-6.0547866E+001,-1.1578754E+001, 3.6672370E-001, 0.0000000E+000, 0.0000000E+000,-5.0956315E-001,-2.3922983E+000, 1.9135331E-003, 1.9135331E-003
 4.6266602E+001, 1.0241952E+002,-3.4574211E+001,-5.8551462E+001,-1.1578747E+001, 3.6546827E-001, 0.0000000E+000, 0.0000000E+000,-6.4962799E-001,-1.9194295E+000, 1.9135331E-003, 1.9135331E-003
 4.6369919E+001, 1.0596539E+002,-3.5190607E+001,-5.8961573E+001,-1.1583146E+001, 3.6368674E-001, 0.0000000E+000, 0.0000000E+000, 1.4761534E+000, 5.9375533E-001, 1.9135331E-003, 1.9135331E-003
 4.6421577E+001, 1.0915938E+002,-3.3683504E+001,-5.7634037E+001,-1.1553101E+001, 3.5154259E-001, 0.0000000E+000, 0.0000000E+000,-8.0964681E-001, 6.6402830E+000, 1.9135331E-003, 1.9135331E-003
 4.6473236E+001, 1.0764815E+002,-3.6716288E+001,-5.9197518E+001,-1.1589291E+001, 3.5695089E-001, 0.0000000E+000, 0.0000000E+000, 6.0047008E+000, 5.0200510E-001, 1.9135331E-003, 1.9135331E-003
 4.6524891E+001, 1.0886218E+002,-3.4218620E+001,-5.7322162E+001,-1.1401654E+001, 3.5401870E-001, 0.0000000E+000, 0.0000000E+000, 2.8712555E+000, 6.2737660E+000, 1.9135331E-003, 1.9135331E-003
 4.6576550E+001, 1.0760723E+002,-3.5198292E+001,-5.8488053E+001,-1.1413096E+001, 3.6392055E-001, 0.0000000E+000, 0.0000000E+000, 5.4361322E+000, 2.8717091E+000, 1.9135331E-003, 1.9135331E-003
 4.6628208E+001, 1.0612677E+002,-3.3816247E+001,-5.7249751E+001,-1.1407731E+001, 3.6558374E-001, 0.0000000E+000, 0.0000000E+000, 4.0704131E+000, 4.0186213E+000, 1.9135331E-003, 1.9135331E-003
 4.6731525E+001, 1.0471488E+002,-3.3417026E+001,-5.7593214E+001,-1.1429741E+001, 3.6939940E-001, 0.0000000E+000, 0.0000000E+000, 3.7301916E+000, 2.6442941E+000, 1.9135331E-003, 1.9135331E-003
 4.6783180E+001, 1.0511686E+002,-3.3406559E+001,-5.7061466E+001,-1.1452122E+001, 3.7130842E-001, 0.0000000E+000, 0.0000000E+000, 2.7433222E+000, 3.5680212E+000, 1.9135331E-003, 1.9135331E-003
 4.6834839E+001, 1.0523412E+002,-3.4481262E+001,-5.7686054E+001,-1.1479634E+001, 3.7289202E-001, 0.0000000E+000, 0.0000000E+000, 3.3511935E+000, 1.9600654E+000, 1.9135331E-003, 1.9135331E-003
 4.6886497E+001, 1.0552700E+002,-3.4116364E+001,-5.7056389E+001,-1.1489645E+001, 3.7233547E-001, 0.0000000E+000, 0.0000000E+000, 2.9934694E+000, 3.2369396E+000, 1.9135331E-003, 1.9135331E-003
 4.6938156E+001, 1.0514412E+002,-3.3628763E+001,-5.7410701E+001,-1.1485946E+001, 3.7282706E-001, 0.0000000E+000, 0.0000000E+000, 3.0724552E+000, 2.9915371E+000, 1.9135331E-003, 1.9135331E-003
 4.6989811E+001, 1.0286183E+002,-3.2036815E+001,-5.7196982E+001,-1.1382294E+001, 3.7545231E-001, 0.0000000E+000, 0.0000000E+000, 3.1933272E+000, 2.6211943E+000, 1.9135331E-003, 1.9135331E-003
 4.7041470E+001, 1.0232972E+002,-3.0393730E+001,-5.7079241E+001,-1.1358911E+001, 3.7929313E-001, 0.0000000E+000, 0.0000000E+000, 3.0500239E+000, 3.8771295E+000, 1.9135331E-003, 1.9135331E-003
 4.7144787E+001, 1.0223138E+002,-3.0025349E+001,-5.7066941E+001,-1.1349643E+001, 3.8288729E-001, 0.0000000E+000, 0.0000000E+000, 3.7046725E+000, 4.1723349E+000, 1.9135331E-003, 1.9135331E-003
 4.7196445E+001, 1.0271123E+002,-3.2719851E+001,-5.6540343E+001,-1.1376506E+001, 3.8371115E-001, 0.0000000E+000, 0.0000000E+000, 4.8718463E+000, 2.4582420E+000, 1.9135331E-003, 1.9135331E-003
 4.7248100E+001, 1.0214735E+002,-3.2910902E+001,-5.6138038E+001,-1.1487450E+001, 3.8340667E-001, 0.0000000E+000, 0.0000000E+000, 3.0043737E+000, 1.9943669E+000, 1.9135331E-003, 1.9135331E-003
 4.7299759E+001, 1.0097804E+002,-3.1994795E+001,-5.6842234E+001,-1.1511038E+001, 3.8313012E-001, 0.0000000E+000, 0.0000000E+000, 1.5822775E+000, 1.0131077E+000, 1.9135331E-003, 1.9135331E-003
 4.7351418E+001, 9.7034587E+001,-3.1539989E+001,-5.6720944E+001,-1.1545224E+001, 3.8228659E-001, 0.0000000E+000, 0.0000000E+000, 8.7076714E-001,-2.3892835E+000, 1.9135331E-003, 1.9135331E-003
 4.7403076E+001, 9.6665599E+001,-2.8671874E+001,-5.6696809E+001,-1.1566780E+001, 3.8121072E-001, 0.0000000E+000, 0.0000000E+000,-1.8082238E+000, 1.1134619E-001, 1.9135331E-003, 1.9135331E-003
 4.7506390E+001, 9.5321478E+001,-2.8597443E+001,-5.7005952E+001,-1.1654153E+001, 3.7966876E-001, 0.0000000E+000, 0.0000000E+000,-5.4617773E-001,-1.5564012E+000, 1.9135331E-003, 1.9135331E-003
 4.7558048E+001, 9.7137400E+001,-2.8502488E+001,-5.7409611E+001,-1.1747919E+001, 3.7815644E-001, 0.0000000E+000, 0.0000000E+000,-9.4582080E-001,-1.4446147E-001, 1.9135331E-003, 1.9135331E-003
 4.7609707E+001, 9.5426887E+001,-3.0805017E+001,-5.7404888E+001,-1.1834228E+001, 3.7676375E-001, 0.0000000E+000, 0.0000000E+000,-4.1908077E-001,-4.2404825E+000, 1.9135331E-003, 1.9135331E-003
 4.7661366E+001, 9.5689964E+001,-3.0936813E+001,-5.6842702E+001,-1.1892684E+001, 3.7476576E-001, 0.0000000E+000, 0.0000000E+000,-3.3369212E+000,-3.6074687E+000, 1.9135331E-003, 1.9135331E-003
 4.7713024E+001, 9.6132079E+001,-3.0709075E+001,-5.8139226E+001,-1.1963686E+001, 3.7263216E-001, 0.0000000E+000, 0.0000000E+000,-4.5807957E+000,-4.3072763E+000, 1.9135331E-003, 1.9135331E-003
 4.7764679E+001, 9.2275698E+001,-3.1486642E+001,-5.7961519E+001,-1.1985514E+001, 3.6851350E-001, 0.0000000E+000, 0.0000000E+000,-4.5939974E+000,-8.7894626E+000, 1.9135331E-003, 1.9135331E-003
 4.7867996E+001, 9.4986180E+001,-3.0684328E+001,-5.8974588E+001,-1.1879580E+001, 3.6268773E-001, 0.0000000E+000, 0.0000000E+000,-6.6848403E+000,-6.1896279E+000, 1.9135331E-003, 1.9135331E-003
 4.7924820E+001, 9.4943011E+001,-3.3213460E+001,-5.8607476E+001,-1.1960053E+001, 3.6235534E-001, 0.0000000E+000, 0.0000000E+000,-7.1552129E+000,-8.4756226E+000, 1.9135331E-003, 1.9135331E-003
 4.7981644E+001, 9.9277836E+001,-3.2028654E+001,-6.0297904E+001,-1.1981320E+001, 3.6510354E-001, 0.0000000E+000, 0.0000000E+000,-8.7998728E+000,-4.6649388E+000, 1.9135331E-003, 1.9135331E-003
 4.8038467E+001, 9.6076116E+001,-3.6504911E+001,-6.0680057E+001,-1.2050622E+001, 3.6445056E-001, 0.0000000E+000, 0.0000000E+000,-5.4497559E+000,-1.2795023E+001, 1.9135331E-003, 1.9135331E-003
 4.8095291E+001, 9.7372249E+001,-3.1956998E+001,-6.0207530E+001,-1.2021252E+001, 3.6358585E-001, 0.0000000E+000, 0.0000000E+000,-1.2122378E+001,-6.4499447E+000, 1.9135331E-003, 1.9135331E-003
 4.8152115E+001, 9.8572057E+001,-3.4041106E+001,-6.2199634E+001,-1.2057453E+001, 3.5892439E-001, 0.0000000E+000, 0.0000000E+000,-7.3117374E+000,-9.3672116E+000, 1.9135331E-003, 1.9135331E-003
 4.8208939E+001, 9.8225230E+001,-3.3998081E+001,-6.1203104E+001,-1.2066130E+001, 3.5679677E-001, 0.0000000E+000, 0.0000000E+000,-8.2831985E+000,-8.6852881E+000, 1.9135331E-003, 1.9135331E-003
 4.8265762E+001, 1.0116612E+002,-3.2234859E+001,-6.2013023E+001,-1.2062022E+001, 3.5855276E-001, 0.0000000E+000, 0.0000000E+000,-8.4590266E+000,-4.7852348E+000, 1.9135331E-003, 1.9135331E-003
 4.8314671E+001, 1.0265192E+002,-3.5629416E+001,-6.2405933E+001,-1.2100568E+001, 3.6046381E-001, 0.0000000E+000, 0.0000000E+000,-4.8158414E+000,-7.1235365E+000, 1.9135331E-003, 1.9135331E-003
 4.8363575E+001, 1.0280526E+002,-3.5618011E+001,-6.1511927E+001,-1.2095109E+001, 3.6140723E-001, 0.0000000E+000, 0.0000000E+000,-6.0729882E+000,-6.0583755E+000, 1.9135331E-003, 1.9135331E-003
 4.8461391E+001, 1.0258417E+002,-3.6527035E+001,-6.2214522E+001,-1.2141771E+001, 3.6292076E-001, 0.0000000E+000, 0.0000000E+000,-6.3328641E+000,-7.9362378E+000, 1.9135331E-003, 1.9135331E-003
 4.8510300E+001, 1.0201300E+002,-3.4322767E+001,-6.1603714E+001,-1.2153734E+001, 3.6325007E-001, 0.0000000E+000, 0.0000000E+000,-8.9660829E+000,-5.7039649E+000, 1.9135331E-003, 1.9135331E-003
 4.8559208E+001, 1.0132302E+002,-3.4781187E+001,-6.2824271E+001,-1.2067440E+001, 3.6451473E-001, 0.0000000E+000, 0.0000000E+000,-6.5613456E+000,-7.9853593E+000, 1.9135331E-003, 1.9135331E-003
 4.8608116E+001, 1.0168745E+002,-3.4624000E+001,-6.1378190E+001,-1.2051178E+001, 3.6367136E-001, 0.0000000E+000, 0.0000000E+000,-6.1301363E+000,-6.0022433E+000, 1.9135331E-003, 1.9135331E-003
 4.8705929E+001, 1.0283127E+002,-3.4355597E+001,-6.1883878E+001,-1.2032881E+001, 3.6427936E-001, 0.0000000E+000, 0.0000000E+000,-4.6526941E+000,-5.0768105E+000, 1.9135331E-003, 1.9135331E-003
 4.8754837E+001, 1.0357655E+002,-3.1744869E+001,-6.0719419E+001,-1.2074430E+001, 3.6410163E-001, 0.0000000E+000, 0.0000000E+000,-5.5780171E+000,-5.9806436E-001, 1.9135331E-003, 1.9135331E-003
 4.8803745E+001, 1.0447512E+002,-3.2430597E+001,-6.2227365E+001,-1.1976069E+001, 3.6494414E-001, 0.0000000E+000, 0.0000000E+000,-1.6804790E+000,-1.7939708E+000, 1.9135331E-003, 1.9135331E-003
 4.8852654E+001, 1.0344049E+002,-3.3483964E+001,-6.0122886E+001,-1.1956479E+001, 3.6584923E-001, 0.0000000E+000, 0.0000000E+000, 1.4098151E-001,-1.7569875E+000, 1.9135331E-003, 1.9135331E-003
 4.8901562E+001, 1.0787960E+002,-3.1421460E+001,-6.0623175E+001,-1.1988723E+001, 3.6797225E-001, 0.0000000E+000, 0.0000000E+000,-1.2898765E+000, 4.2142182E+000, 1.9135331E-003, 1.9135331E-003
 4.8999378E+001, 1.0453769E+002,-3.3731224E+001,-5.9873371E+001,-1.1909701E+001, 3.6988876E-001, 0.0000000E+000, 0.0000000E+000, 1.4785180E+000,-6.0671756E-001, 1.9135331E-003, 1.9135331E-003
 4.9048283E+001, 1.0617448E+002,-3.1377777E+001,-6.0546406E+001,-1.1863954E+001, 3.7201654E-001, 0.0000000E+000, 0.0000000E+000, 3.7482102E-001, 2.7583645E+000, 1.9135331E-003, 1.9135331E-003
 4.9097191E+001, 1.0112375E+002,-3.2936938E+001,-5.9416364E+001,-1.1842097E+001, 3.7266728E-001, 0.0000000E+000, 0.0000000E+000, 3.0559145E+000,-2.6989836E+000, 1.9135331E-003, 1.9135331E-003
 4.9146099E+001, 1.0304035E+002,-3.0370424E+001,-5.8092973E+001,-1.1758443E+001, 3.7271038E-001, 0.0000000E+000, 0.0000000E+000,-9.7043356E-001, 3.1912199E+000, 1.9135331E-003, 1.9135331E-003
 4.9243916E+001, 1.0150403E+002,-3.1413776E+001,-5.8456795E+001,-1.1716165E+001, 3.7393645E-001, 0.0000000E+000, 0.0000000E+000, 2.3668406E+000, 2.9123509E-001, 1.9135331E-003, 1.9135331E-003
 4.9292824E+001, 1.0292202E+002,-3.0144224E+001,-5.7591738E+001,-1.1640716E+001, 3.7424745E-001, 0.0000000E+000, 0.0000000E+000, 3.4339408E-001, 3.9195849E+000, 1.9135331E-003, 1.9135331E-003
 4.9341732E+001, 1.0074112E+002,-3.1831357E+001,-5.7845800E+001,-1.1629867E+001, 3.7529796E-001, 0.0000000E+000, 0.0000000E+000, 3.3301337E+000,-1.9060687E-001, 1.9135331E-003, 1.9135331E-003
 4.9390636E+001, 9.8953156E+001,-3.0972676E+001,-5.5943208E+001,-1.1586517E+001, 3.7460469E-001, 0.0000000E+000, 0.0000000E+000, 1.3413456E+000, 8.2535922E-001, 1.9135331E-003, 1.9135331E-003
 4.9488453E+001, 9.9114416E+001,-3.1178653E+001,-5.6329073E+001,-1.1544444E+001, 3.7562307E-001, 0.0000000E+000, 0.0000000E+000, 1.4016718E+000, 4.3786976E-001, 1.9135331E-003, 1.9135331E-003
 4.9537361E+001, 9.7917092E+001,-3.1218063E+001,-5.4802807E+001,-1.1501632E+001, 3.7504195E-001, 0.0000000E+000, 0.0000000E+000,-1.6817305E-001, 7.6963050E-001, 1.9135331E-003, 1.9135331E-003
 4.9586269E+001, 9.9010877E+001,-3.0983962E+001,-5.5524328E+001,-1.1635390E+001, 3.7559405E-001, 0.0000000E+000, 0.0000000E+000, 3.0850752E-001, 1.2427908E+000, 1.9135331E-003, 1.9135331E-003
 4.9635178E+001, 9.5555030E+001,-3.2132460E+001,-5.4538140E+001,-1.1623789E+001, 3.7523853E-001, 0.0000000E+000, 0.0000000E+000, 1.2950840E+000,-2.3641199E+000, 1.9135331E-003, 1.9135331E-003
 4.9688976E+001, 9.5312603E+001,-2.9553618E+001,-5.3420040E+001,-1.1568914E+001, 3.7434497E-001, 0.0000000E+000, 0.0000000E+000,-1.1511351E+000, 1.1443765E+000, 1.9135331E-003, 1.9135331E-003
 4.9742775E+001, 9.6085213E+001,-2.9714254E+001,-5.4162735E+001,-1.1537821E+001, 3.7448436E-001, 0.0000000E+000, 0.0000000E+000, 5.3576308E-001, 1.0448872E+000, 1.9135331E-003, 1.9135331E-003
 4.9855751E+001, 9.4862507E+001,-2.9817180E+001,-5.2391050E+001,-1.1480798E+001, 3.7242869E-001, 0.0000000E+000, 0.0000000E+000, 8.7229642E-001, 1.5459082E+000, 1.9135331E-003, 1.9135331E-003
 4.9914928E+001, 9.6365591E+001,-3.0484633E+001,-5.2566535E+001,-1.1404598E+001, 3.7087037E-001, 0.0000000E+000, 0.0000000E+000, 3.2799009E+000, 2.2806950E+000, 1.9135331E-003, 1.9135331E-003
 4.9974106E+001, 9.5835204E+001,-3.1635527E+001,-5.0767885E+001,-1.1398233E+001, 3.6887149E-001, 0.0000000E+000, 0.0000000E+000, 3.5182404E+000, 2.4024307E+000, 1.9135331E-003, 1.9135331E-003
 5.0033283E+001, 1.0127779E+002,-3.1325386E+001,-5.0885528E+001,-1.1392532E+001, 3.6733023E-001, 0.0000000E+000, 0.0000000E+000, 3.3173066E+000, 8.0416733E+000, 1.9135331E-003, 1.9135331E-003
 5.0092464E+001, 9.9377105E+001,-3.5716616E+001,-5.0851962E+001,-1.1453205E+001, 3.6550654E-001, 0.0000000E+000, 0.0000000E+000, 7.4990085E+000, 1.7208277E+000, 1.9135331E-003, 1.9135331E-003
 5.0151642E+001, 1.0149314E+002,-3.4160317E+001,-4.9036912E+001,-1.1443659E+001, 3.6544697E-001, 0.0000000E+000, 0.0000000E+000, 3.7024081E+000, 7.2176989E+000, 1.9135331E-003, 1.9135331E-003
 5.0210819E+001, 1.0236068E+002,-3.4844528E+001,-5.0648989E+001,-1.1487395E+001, 3.6520170E-001, 0.0000000E+000, 0.0000000E+000, 6.0084164E+000, 5.7449692E+000, 1.9135331E-003, 1.9135331E-003
 5.0269997E+001, 1.0009483E+002,-3.6730147E+001,-4.9007259E+001,-1.1526247E+001, 3.6478063E-001, 0.0000000E+000, 0.0000000E+000, 7.0007378E+000, 3.1959535E+000, 1.9135331E-003, 1.9135331E-003
 5.0329178E+001, 1.0510941E+002,-3.2481273E+001,-4.9344893E+001,-1.1509714E+001, 3.6547329E-001, 0.0000000E+000, 0.0000000E+000, 3.9708533E+000, 1.2139007E+001, 1.9135331E-003, 1.9135331E-003
 5.0388355E+001, 1.0205309E+002,-3.8177383E+001,-4.9895136E+001,-1.1585412E+001, 3.6709785E-001, 0.0000000E+000, 0.0000000E+000, 1.1754422E+001, 2.7622521E+000, 1.9135331E-003, 1.9135331E-003
 5.0439789E+001, 1.0221907E+002,-3.4111239E+001,-4.8092154E+001,-1.1543184E+001, 3.6581731E-001, 0.0000000E+000, 0.0000000E+000, 3.5620994E+000, 8.8383078E+000, 1.9135331E-003, 1.9135331E-003
 5.0491226E+001, 9.8687249E+001,-3.3798525E+001,-4.9780547E+001,-1.1554577E+001, 3.6633074E-001, 0.0000000E+000, 0.0000000E+000, 7.0722076E+000, 3.9199306E+000, 1.9135331E-003, 1.9135331E-003
 5.0542660E+001, 9.9203958E+001,-3.2530477E+001,-4.8640746E+001,-1.1535097E+001, 3.6018028E-001, 0.0000000E+000, 0.0000000E+000, 5.1075289E+000, 6.8578178E+000, 1.9135331E-003, 1.9135331E-003
 5.0594093E+001, 9.8683042E+001,-3.2383629E+001,-4.9664845E+001,-1.1535293E+001, 3.5651510E-001, 0.0000000E+000, 0.0000000E+000, 6.1662986E+000, 5.4557905E+000, 1.9135331E-003, 1.9135331E-003
 5.0645531E+001, 9.9685845E+001,-3.2193172E+001,-4.9503728E+001,-1.1527566E+001, 3.4715232E-001, 0.0000000E+000, 0.0000000E+000, 6.0575916E+000, 6.8085311E+000, 1.9135331E-003, 1.9135331E-003
 5.0748402E+001, 1.0054692E+002,-3.2146505E+001,-4.9995314E+001,-1.1509766E+001, 3.5355775E-001, 0.0000000E+000, 0.0000000E+000, 5.9509749E+000, 7.2488958E+000, 1.9135331E-003, 1.9135331E-003
 5.0799835E+001, 1.0101138E+002,-3.4694587E+001,-5.1101165E+001,-1.1510032E+001, 3.6124676E-001, 0.0000000E+000, 0.0000000E+000, 9.0003444E+000, 4.0668471E+000, 1.9135331E-003, 1.9135331E-003
 5.0851269E+001, 1.0312054E+002,-3.2241085E+001,-4.9847492E+001,-1.1460749E+001, 3.6689206E-001, 0.0000000E+000, 0.0000000E+000, 5.6479615E+000, 9.9381066E+000, 1.9135331E-003, 1.9135331E-003
 5.0902706E+001, 1.0343751E+002,-3.2905144E+001,-5.1825566E+001,-1.1448541E+001, 3.6745771E-001, 0.0000000E+000, 0.0000000E+000, 8.4826454E+000, 7.6257151E+000, 1.9135331E-003, 1.9135331E-003
 5.0954140E+001, 1.0365977E+002,-3.3949537E+001,-5.0574290E+001,-1.1422026E+001, 3.6903310E-001, 0.0000000E+000, 0.0000000E+000, 9.1805622E+000, 8.0829461E+000, 1.9135331E-003, 1.9135331E-003
 5.1005573E+001, 1.0778349E+002,-3.2682138E+001,-5.1216183E+001,-1.1381121E+001, 3.6991562E-001, 0.0000000E+000, 0.0000000E+000, 8.7066435E+000, 1.2873966E+001, 1.9135331E-003, 1.9135331E-003
 5.1113590E+001, 1.0360924E+002,-3.3255759E+001,-5.0574733E+001,-1.1346063E+001, 3.7059046E-001, 0.0000000E+000, 0.0000000E+000, 1.0274707E+001, 8.8032725E+000, 1.9135331E-003, 1.9135331E-003
 5.1170166E+001, 1.0218992E+002,-3.1210945E+001,-5.1357169E+001,-1.1287749E+001, 3.7147308E-001, 0.0000000E+000, 0.0000000E+000, 9.6504264E+000, 8.7055249E+000, 1.9135331E-003, 1.9135331E-003
 5.1226746E+001, 1.0034845E+002,-3.0979518E+001,-5.0333568E+001,-1.1257723E+001, 3.7421095E-001, 0.0000000E+000, 0.0000000E+000, 9.5700597E+000, 8.1518539E+000, 1.9135331E-003, 1.9135331E-003
 5.1283325E+001, 1.0610699E+002,-2.9933246E+001,-5.0434315E+001,-1.1231924E+001, 3.7570682E-001, 0.0000000E+000, 0.0000000E+000, 9.0850061E+000, 1.4883210E+001, 1.9135331E-003, 1.9135331E-003
 5.1339901E+001, 1.0266857E+002,-3.3838436E+001,-5.0035925E+001,-1.1275066E+001, 3.7157037E-001, 0.0000000E+000, 0.0000000E+000, 1.4373165E+001, 7.8907140E+000, 1.9135331E-003, 1.9135331E-003
 5.1396481E+001, 1.0236715E+002,-3.2677824E+001,-4.8360501E+001,-1.1254419E+001, 3.6829622E-001, 0.0000000E+000, 0.0000000E+000, 9.0122476E+000, 1.0442703E+001, 1.9135331E-003, 1.9135331E-003
 5.1453060E+001, 1.0218537E+002,-3.2805818E+001,-4.9611220E+001,-1.1273555E+001, 3.7547959E-001, 0.0000000E+000, 0.0000000E+000, 9.4983400E+000, 8.8702536E+000, 1.9135331E-003, 1.9135331E-003
 5.1509640E+001, 9.8975997E+001,-3.1660240E+001,-4.9159059E+001,-1.1296720E+001, 3.7802318E-001, 0.0000000E+000, 0.0000000E+000, 8.9737624E+000, 7.2380016E+000, 1.9135331E-003, 1.9135331E-003
 5.1566216E+001, 9.9373072E+001,-2.9750479E+001,-4.8854052E+001,-1.1312938E+001, 3.8032869E-001, 0.0000000E+000, 0.0000000E+000, 8.0226885E+000, 9.8359320E+000, 1.9135331E-003, 1.9135331E-003
 5.1622795E+001, 9.9864149E+001,-3.0643681E+001,-4.9333340E+001,-1.1370074E+001, 3.8121004E-001, 0.0000000E+000, 0.0000000E+000, 9.4962043E+000, 8.8982646E+000, 1.9135331E-003, 1.9135331E-003
 5.1679375E+001, 1.0042580E+002,-3.2697148E+001,-4.8592287E+001,-1.1440328E+001, 3.8022998E-001, 0.0000000E+000, 0.0000000E+000, 9.8461047E+000, 8.0762657E+000, 1.9135331E-003, 1.9135331E-003
 5.1735954E+001, 1.0386508E+002,-3.3786631E+001,-4.9146620E+001,-1.1506900E+001, 3.7855259E-001, 0.0000000E+000, 0.0000000E+000, 8.8318551E+000, 9.8034795E+000, 1.9135331E-003, 1.9135331E-003
 5.1792530E+001, 1.0176031E+002,-3.5434047E+001,-5.0142423E+001,-1.1601542E+001, 3.7676378E-001, 0.0000000E+000, 0.0000000E+000, 8.6225297E+000, 4.9590579E+000, 1.9135331E-003, 1.9135331E-003
 5.1849110E+001, 9.9829779E+001,-3.3765835E+001,-4.9474615E+001,-1.1670924E+001, 3.7368811E-001, 0.0000000E+000, 0.0000000E+000, 5.7083901E+000, 5.2920927E+000, 1.9135331E-003, 1.9135331E-003
 5.1905689E+001, 9.9354979E+001,-3.2514357E+001,-5.0855017E+001,-1.1746156E+001, 3.7071060E-001, 0.0000000E+000, 0.0000000E+000, 4.3132389E+000, 4.6101601E+000, 1.9135331E-003, 1.9135331E-003
 5.1962265E+001, 9.4899664E+001,-3.3671893E+001,-5.0806664E+001,-1.1798181E+001, 3.6737188E-001, 0.0000000E+000, 0.0000000E+000, 3.9278320E+000,-1.0097022E+000, 1.9135331E-003, 1.9135331E-003
 5.2075424E+001, 9.5841642E+001,-3.1572105E+001,-5.1712008E+001,-1.1898259E+001, 3.6520429E-001, 0.0000000E+000, 0.0000000E+000, 1.1233585E+000, 1.0244743E+000, 1.9135331E-003, 1.9135331E-003
 5.2132004E+001, 9.4965375E+001,-3.2278640E+001,-5.1035198E+001,-1.2004973E+001, 3.6343011E-001, 0.0000000E+000, 0.0000000E+000,-7.4849652E-001, 9.9936264E-003, 1.9135331E-003, 1.9135331E-003
 5.2188580E+001, 9.4268478E+001,-3.1675339E+001,-5.2823380E+001,-1.2060115E+001, 3.6575138E-001, 0.0000000E+000, 0.0000000E+000,-1.9461530E+000,-1.9246044E+000, 1.9135331E-003, 1.9135331E-003
 5.2245159E+001, 9.0837685E+001,-3.1925013E+001,-5.2543618E+001,-1.2103094E+001, 3.6379434E-001, 0.0000000E+000, 0.0000000E+000,-2.1773442E+000,-5.3702465E+000, 1.9135331E-003, 1.9135331E-003
 5.2301739E+001, 9.4325037E+001,-2.8659557E+001,-5.2867128E+001,-1.2099173E+001, 3.6146993E-001, 0.0000000E+000, 0.0000000E+000,-4.8513615E+000, 1.0606477E+000, 1.9135331E-003, 1.9135331E-003
 5.2358318E+001, 9.1107828E+001,-3.0795695E+001,-5.4084029E+001,-1.2059258E+001, 3.5847322E-001, 0.0000000E+000, 0.0000000E+000,-3.5814106E-001,-5.4726802E+000, 1.9135331E-003, 1.9135331E-003
 5.2414894E+001, 9.5845110E+001,-2.8828748E+001,-5.2689818E+001,-1.2034777E+001, 3.6209110E-001, 0.0000000E+000, 0.0000000E+000,-3.5320385E+000, 2.6538586E+000, 1.9135331E-003, 1.9135331E-003
 5.2471474E+001, 9.4222344E+001,-2.9605174E+001,-5.4627792E+001,-1.2060031E+001, 3.6737811E-001, 0.0000000E+000, 0.0000000E+000, 8.0021521E-001,-1.7032755E+000, 1.9135331E-003, 1.9135331E-003
 5.2521999E+001, 9.6044739E+001,-2.9467555E+001,-5.3675601E+001,-1.2040980E+001, 3.6908618E-001, 0.0000000E+000, 0.0000000E+000,-9.6685751E-001, 1.2296895E+000, 1.9135331E-003, 1.9135331E-003
